date,code,open,close,high,low,vol,amount,open_yesterday,close_yesterday,avg_price,p_change,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha008,alpha009,alpha010,alpha011,alpha012,alpha013,alpha014,alpha015,alpha016,alpha017,alpha018,alpha019,alpha020,alpha021,alpha022,alpha023,alpha024,alpha025,alpha026,alpha027,alpha028,alpha029,alpha031,alpha032,alpha033,alpha034,alpha035,alpha036,alpha037,alpha038,alpha039,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha048,alpha049,alpha050,alpha051,alpha052,alpha053,alpha054,alpha055,alpha056,alpha057,alpha058,alpha059,alpha060,alpha061,alpha062,alpha063,alpha064,alpha065,alpha066,alpha067,alpha068,alpha069,alpha070,alpha071,alpha072,alpha073,alpha074,alpha076,alpha077,alpha078,alpha079,alpha080,alpha081,alpha082,alpha083,alpha084,alpha085,alpha086,alpha087,alpha088,alpha089,alpha090,alpha091,alpha092,alpha093,alpha094,alpha095,alpha096,alpha097,alpha098,alpha099,alpha100,alpha101,alpha102,alpha103,alpha104,alpha105,alpha106,alpha107,alpha108,alpha109,alpha110,alpha111,alpha112,alpha113,alpha114,alpha115,alpha116,alpha117,alpha118,alpha119,alpha120,alpha121,alpha122,alpha123,alpha124,alpha125,alpha126,alpha128,alpha129,alpha130,alpha131,alpha132,alpha133,alpha134,alpha135,alpha136,alpha137,alpha138,alpha139,alpha140,alpha141,alpha142,alpha144,alpha145,alpha147,alpha148,alpha150,alpha151,alpha152,alpha153,alpha154,alpha155,alpha156,alpha157,alpha158,alpha159,alpha160,alpha161,alpha162,alpha163,alpha164,alpha167,alpha168,alpha169,alpha170,alpha171,alpha172,alpha173,alpha174,alpha175,alpha176,alpha177,alpha178,alpha179,alpha180,alpha182,alpha184,alpha185,alpha186,alpha187,alpha188,alpha189,alpha191
2017-01-03,600837,15.7700,15.7500,15.8500,15.6800,121916.0000,192082256.0000,15.3200,15.7500,15.7553,0.0000,-0.2505,1.1330,0.4100,-1.0000,-0.8784,-0.7561,0.1500,0.2867,15.5786,4.5000,189267.3145,-0.0506,0.0095,0.2700,0.0013,-0.7937,0.7718,1.0174,0.0171,2.0078,-18.0306,-15.0618,28.2880,-0.1382,-1.2457,-0.2184,-13.4450,88.6732,2447.7953,0.8215,-1.4207,-0.0858,0.9919,-0.4770,0.5682,3.0724,0.0000,0.2687,46.0926,-0.4952,-0.1456,154264.0000,16.0000,0.6683,0.9981,28.0070,-0.0896,0.5869,-0.1737,0.4131,57.3417,16.6667,-0.3166,-24.8370,False,49.3529,20.0000,-1.4200,-646214.9392,-0.7005,-0.4456,54.9282,-0.5001,0.9859,1.4275,42.0847,0.0000,-0.7358,98173788.1961,-2.3205,61.7125,-3.7170,-0.5569,0.4179,0.2532,19.0112,41.8194,-13.8798,205315.5665,60.4036,-0.4534,-2247761.0000,8.0000,-0.0000,-1.5350,-5.2916,-0.0304,-0.4285,-0.2823,-3.0000,2.0500,-1633329.0000,181191782.4297,38.2391,64290.1255,-0.3600,-0.5534,107723.4691,-1,43.4922,65.0000,0.2267,-0.3589,-0.8800,-0.5022,-0.8936,0.9619,58.1121,-33820.1287,-23.5772,inf,0.0082,0.8133,-10.3260,546.0000,83.4483,-0.2852,0.6517,-0.2776,-0.0012,-1,-0.0068,2.1625,15.7600,-191.3290,-0.7600,1.0372,0.2602,340635214.4000,-45.0000,-2204.2170,0.9747,-0.2133,0.3920,-3.7660,-0.3646,,-0.4035,-0.0765,-0.0000,-50.6129,-10.6672,0,1921396.1600,-0.4606,-0.0105,15.7202,True,-4744.6242,-0.6699,1.3503,0.0900,-6509.2010,0.2357,0.2258,-1.0000,0.4761,0.0414,0.4700,-0.5764,-0.0274,-0.6931,-0.7045,84.0718,17.9657,0.0930,0.2300,0.5266,20.0000,0.0000,0.0035,-121916.0000,0.0000,1.4066,0.9104,86.9952,1.5500,-30.4843,0.1564,-0.5867
2017-01-04,600837,15.7200,15.7900,15.8100,15.6300,105417.0000,165919360.0000,15.7700,15.7500,15.7393,0.0025,-0.3963,-0.9542,0.3700,-1.0000,-0.8784,-0.7561,0.1270,0.2505,15.6190,5.0000,210587.6002,-0.2880,-0.0196,0.3100,-0.0019,-0.7937,0.7853,1.0200,0.0196,2.0026,9.6081,-14.9989,33.5037,-0.0486,-1.3167,-0.2089,-4.5253,107.0490,2111.0640,1.2017,-1.2646,-0.0309,0.9881,-0.4828,0.3635,3.0554,0.0000,0.2406,53.3476,-0.4952,-0.0533,118116.0000,16.0000,0.3694,0.9979,22.1005,-0.1666,0.5707,-0.1415,0.4293,54.3175,25.0000,-0.3790,-24.3335,False,62.8454,20.0000,-1.4800,-595323.3392,-0.6332,-0.1917,57.7858,-0.5001,0.9867,1.3479,42.9890,-0.0000,-0.7358,101741018.9597,-1.8264,58.3256,-4.8365,-0.6572,0.4245,0.1663,21.5533,43.6124,9.1680,195801.4173,57.9289,-0.3573,-2453338.0000,5.0000,-0.0400,,-5.6186,0.0190,-0.3039,-0.1874,-1.0000,2.0500,-1760397.0000,179982035.8333,50.0981,55757.7256,-0.4700,-0.4758,107537.4853,-1,41.8975,60.0000,0.2607,0.1203,-0.9400,-0.0553,-0.6926,0.9282,51.6224,-40124.0599,-18.4000,0.1568,-0.9554,0.5753,-10.2882,400.0000,75.8621,-0.3603,0.3508,-0.5189,-0.0012,0,0.0646,1.6374,15.7433,-176.9257,-0.7400,1.2098,0.0251,322882228.8000,-45.0000,-1513.4775,0.9733,0.0452,0.0720,-5.7024,0.0749,,-0.2323,-0.1682,-0.0000,-52.7886,-11.2034,0,1659614.9700,-0.4845,-0.0112,15.7574,True,-6553.6122,-0.7079,1.3547,0.0501,-6768.5035,0.2239,0.2300,-1.0000,0.3059,0.1461,0.5100,-0.5239,-0.0274,-0.6698,-7.8242,74.2718,18.0762,0.1128,0.2133,0.2417,15.0000,267.7257,0.0033,-105417.0000,0.0000,1.1349,0.7844,83.7110,1.5500,-22.6846,0.1672,-0.9373
2017-01-05,600837,15.8500,15.6600,15.8500,15.6500,112232.0000,176482368.0000,15.7200,15.7900,15.7248,-0.0082,-0.3292,1.6778,0.1800,-1.0000,-0.8427,-0.7561,0.1573,0.2283,15.6564,4.5000,109578.8002,-0.3812,0.0249,0.2700,0.0038,-0.7937,0.8695,1.0175,0.0172,1.1628,25.1233,-14.9779,31.3095,0.0151,-1.2130,-0.0639,-1.0987,96.1654,1305.0233,0.4974,-0.9218,-0.0613,0.9951,-0.6070,0.2658,1.9966,0.0000,0.2378,44.3263,-0.4952,-0.0100,5884.0000,16.0000,0.2628,1.0051,20.5203,-0.0929,0.5258,-0.0515,0.4742,54.7398,25.0000,-0.4674,-27.1098,False,64.4958,15.0000,-1.7600,-756812.5238,-0.6259,-0.0475,46.3300,-0.5001,0.9968,0.3203,40.8271,0.0000,-0.7417,98469470.6524,-2.3462,56.7403,-2.8790,-0.6821,0.4475,0.2167,22.7684,39.3164,-19.7070,187842.4252,56.7597,-0.2681,-2722819.0000,24.0000,0.1300,,-6.8412,0.0373,-0.2459,-0.1253,-1.0000,2.0500,-1666907.0000,182535804.7683,53.1420,53915.5353,0.0900,-0.4400,108967.7965,0,42.9346,55.0000,0.1774,0.3681,-1.1500,-0.4693,-0.9072,0.9214,48.0114,19171.9101,-19.0476,0.0928,0.1489,0.4648,-10.5963,144.0000,66.7742,-0.3525,0.9207,-0.5119,-0.0011,0,-0.0826,1.5817,15.7200,-162.8731,-0.7500,1.2645,0.0029,318503082.4000,-45.0000,-1694.0679,0.9718,0.0508,0.1624,-6.6237,0.3338,,-0.0871,-0.0999,-0.0000,-52.3363,-12.1024,0,1764287.0400,-0.5178,-0.0118,15.7405,True,-6612.8970,-0.7243,2.3547,0.1024,-6560.6694,0.2351,0.2325,-1.0000,0.7704,0.1236,0.5100,-0.5641,-0.0268,-0.6546,-0.0559,63.1016,18.1126,0.1072,0.2267,0.0551,10.0000,-924.0127,0.0002,-112232.0000,0.0000,1.5594,0.5230,79.6856,1.6200,-11.8348,0.1631,-0.7930
2017-01-06,600837,15.7000,15.3900,15.7100,15.3600,193816.0000,302578176.0000,15.8500,15.6600,15.6116,-0.0172,-0.0822,-0.0714,-0.0000,-1.0000,-0.5148,-0.7561,1.1555,0.4806,15.6217,4.0000,-20625.0781,-0.5705,-0.0776,0.0700,0.0026,-0.7937,0.9589,1.0046,0.0045,0.0000,25.3077,-14.9600,29.4251,0.0261,-0.6131,0.1763,-1.1377,50.4552,0.0000,-1.0448,-0.6275,-0.1230,1.0106,-0.5390,0.2173,2.0413,0.0000,0.3763,45.6028,-0.4952,-0.0138,-48154.0000,15.0000,0.0739,1.0192,25.1763,-0.0627,0.5354,-0.0707,0.4646,47.4898,25.0000,-0.5561,-34.2267,False,49.4300,15.0000,-1.9400,-761882.1905,-0.5553,0.6713,31.0088,-0.5001,1.0143,-1.4094,36.8148,-0.0000,-0.7848,102872620.3986,-3.6268,58.5333,-0.5747,-0.5347,0.4381,0.3205,-12.5218,32.1427,62.1308,188411.3371,58.1036,-0.1201,-2737188.0000,80.0000,0.2700,,-7.8995,0.0171,-0.0131,-0.1215,-1.0000,2.3900,-2131047.0000,182525510.1910,41.1552,55332.0554,0.3600,-0.1947,108879.6692,0,54.5815,50.0000,0.5115,0.3268,-1.3200,-0.1031,-0.6498,1.0194,45.8221,60644.2332,-26.0870,0.0291,0.3513,0.6136,-11.0754,150.0000,62.2356,-0.2089,1.1699,-0.0796,-0.0011,0,-0.2827,1.7303,15.4867,-162.8944,-0.8700,1.1427,0.0000,318607930.4000,-45.0000,-4430.0800,0.9698,0.0819,1.7880,-4.6475,0.2903,0.8775,-0.0436,-0.0650,-0.0000,-52.4020,-13.2493,0,3001563.7867,-0.5579,-0.0124,15.6862,True,-785.7390,-0.7123,4.3850,0.0268,-6281.0121,0.2442,0.2333,-1.0000,0.8395,0.1046,0.5100,-0.9706,-0.0258,-0.5327,-0.1036,53.8582,18.0339,0.1018,0.2467,-0.0643,5.0000,-3341.6552,0.0010,-193816.0000,0.0000,1.6526,0.3422,75.8173,1.4700,40.4279,0.1822,-0.3326
2017-01-09,600837,15.4100,15.6000,15.6300,15.4100,100984.0000,157069536.0000,15.7000,15.3900,15.5539,0.0136,0.1386,-1.5558,0.3100,-1.0000,-0.4236,-0.2560,0.5278,0.6668,15.5926,3.5000,132513.1643,-0.1338,-0.0343,-0.1500,0.0013,-0.4285,1.0789,0.9905,-0.0095,1.8277,28.0176,-14.9462,33.1590,-0.0091,-1.2239,0.0080,1.3181,54.0922,1845.6606,0.3377,-0.7775,-0.0602,0.9966,-0.3463,0.1440,2.5089,0.0000,0.3479,42.1060,-0.4952,-0.0321,172373.0000,14.0000,0.2192,1.0045,25.7796,-0.0539,0.5282,-0.0564,0.4718,50.2415,33.3333,-0.5569,-32.2820,False,51.1351,20.0000,-1.5900,-444187.6147,-0.5147,0.2189,47.2807,-0.5001,1.0036,-0.3619,41.4822,-0.0000,-0.7807,106325704.0342,-2.0485,57.6614,-0.2905,0.3361,0.5022,0.3698,0.6928,41.2397,-62.8763,180084.9240,57.4711,-0.1663,-2196551.0000,18.0000,-0.2100,,-6.4187,0.0352,-0.1867,-0.3560,-1.0000,2.3200,-2293046.0000,157168565.9348,43.8263,54209.4395,0.1900,-0.1465,95051.8774,0,42.6857,45.0000,0.4434,0.2995,-1.0700,-0.0537,-0.4525,0.9962,50.6887,-2368.0723,-4.0000,0.5050,-0.1375,0.5781,-11.5706,420.0000,66.9753,0.0201,0.3729,-0.0559,-0.0010,0,0.0588,1.7923,15.5467,-110.0941,-0.7800,1.0578,0.0000,289729909.6000,-45.0000,-386.9119,0.9674,0.1592,0.5568,-2.6570,0.2448,0.8364,-0.0712,-0.1645,-0.0000,-55.0506,-15.1185,0,1569964.5867,-0.5835,-0.0128,15.6701,True,-2703.5727,-0.7246,3.5314,-0.0435,-6117.2579,0.2320,0.2358,-1.0000,0.2342,0.0885,0.7200,-0.5526,-0.0245,-0.4538,-5.9569,43.7101,18.0670,0.1151,0.2667,-0.4895,0.0000,1377.9493,0.0380,-100984.0000,0.0000,0.9110,0.5211,71.5063,1.4700,-9.8073,0.1719,0.5606
2017-01-10,600837,15.5500,15.8100,15.8300,15.5500,138824.0000,218759008.0000,15.4100,15.6000,15.7580,0.0135,0.3663,-0.1299,0.1200,-1.0000,0.0755,-0.2560,1.0787,0.4819,15.6204,5.0000,-8687.8791,-0.1950,-0.0686,0.0600,-0.0032,-0.3039,0.9955,1.0038,0.0038,0.3810,35.5945,-14.9216,36.0823,0.0047,-1.4244,-0.1227,3.8200,85.4559,528.8533,1.5306,-0.6558,-0.1837,0.9849,-0.4798,0.1298,1.5275,0.0000,0.0679,30.2333,-0.4952,-0.0328,39177.0000,15.0000,0.2156,0.9919,22.2350,-0.1390,0.4428,0.1144,0.5572,52.6242,41.6667,-0.4687,-27.7836,False,64.9992,25.0000,-1.0600,-521421.9595,-0.6639,0.1451,58.9101,-0.5001,0.9909,0.9149,45.6700,0.0000,-0.6677,53789909.7937,-0.4904,54.3615,-0.4691,0.9597,0.4457,0.2378,40.8377,48.7369,13.8686,176155.3122,55.0057,-0.1753,-1540403.0000,17.0000,-0.2100,,-5.1020,0.0761,-0.2203,-0.4166,-3.0000,1.7500,-1743368.0000,84926234.3585,58.0262,54209.7314,-0.1500,-0.1535,53552.2675,0,48.2071,40.0000,0.1701,0.3423,-0.8500,-0.1095,-0.8796,1.0206,58.9577,-42423.4469,18.4713,-0.0242,-0.4247,0.5944,-11.4769,3248.0000,80.5243,0.1027,0.3442,-0.1480,-0.0009,0,0.0663,1.5709,15.7300,-43.7518,-0.6400,1.3862,0.0220,258019920.8000,-40.0000,2594.0052,0.9658,0.2009,0.5612,-0.6345,0.2652,0.7572,-0.0768,-0.3128,-0.0000,-40.1584,-17.9861,-1,2183701.5200,-0.5968,-0.0130,15.6816,False,-1029.9374,-0.5744,1.5381,0.1326,-6441.3547,0.2204,0.2433,-1.0000,0.2554,0.0749,0.9300,-0.8474,-0.0226,-0.4962,-11.9656,35.5434,18.1845,0.1244,0.2367,-0.5743,0.0000,1868.7846,0.0491,-138824.0000,0.0000,0.7813,0.4177,63.9508,1.7500,11.7846,0.1503,-0.0169
2017-01-11,600837,15.7200,15.9400,16.0300,15.7200,254956.0000,406451200.0000,15.5500,15.8100,15.9420,0.0082,0.2621,0.4378,0.3400,1.0000,-0.4215,-0.2560,0.5872,0.3279,15.6932,5.0000,119743.7413,-0.0222,-0.0678,0.1500,-0.0057,-0.7628,0.9889,1.0095,0.0094,1.2063,41.5141,-14.8760,38.3856,0.0338,-1.2149,-0.2187,9.1026,96.2708,3075.6597,2.0922,-1.3989,-0.2268,0.9795,-0.4571,0.4028,0.7192,-0.4000,-0.1049,40.5572,-0.4952,-0.0894,294133.0000,18.0000,0.1206,0.9872,17.6085,-0.2258,0.3299,0.3401,0.6701,65.9073,50.0000,-0.4415,-23.8437,False,72.5565,30.0000,-0.6900,-363106.3979,-0.7510,-0.6875,64.6954,-0.5001,0.9848,1.5394,48.0705,0.0000,-0.5877,98433784.5758,0.5572,51.6330,-0.7552,1.5929,0.4406,0.1616,78.2538,52.8035,141.8547,183660.1396,52.9271,-0.4974,-1110692.0000,100.0000,-0.1300,,-3.4525,0.1189,-0.7628,-0.2281,-4.0000,1.6900,-1805223.0000,91025919.6124,72.1885,62568.1778,-0.5500,-0.5121,57286.3637,0,61.7706,35.0000,-0.1060,0.2100,-0.5700,-0.0701,-0.9274,1.0542,68.8136,-51111.0244,30.8642,-0.0653,0.0061,0.5534,-8.3429,8580.0000,90.0383,0.0934,0.6200,-0.2383,-0.0009,-1,-0.0026,1.1851,15.8967,8.1643,-0.5600,0.4615,0.0145,263901940.0000,-35.0000,8256.3472,0.9649,0.1202,0.6512,-0.5327,0.1529,0.6671,-0.0883,-0.3152,-0.0000,-26.5672,-21.7290,-1,4052950.5467,-0.5955,-0.0130,15.7367,False,7805.7863,-0.5914,2.9664,0.2928,-6098.2529,0.2093,0.2450,-1.0000,0.2113,0.0634,1.0600,-1.5191,-0.0202,-0.5574,-2.2803,27.7513,18.3314,0.1304,0.2600,0.1344,0.0000,2096.4124,0.1065,-21.0000,0.0000,0.7993,0.4770,55.9115,2.0600,18.6361,0.1536,-0.4669
2017-01-12,600837,15.9400,16.1100,16.2600,15.9100,237306.0000,383723776.0000,15.7200,15.9400,16.1700,0.0107,0.2845,0.2765,0.3800,-1.0000,-0.6757,-0.7561,0.8488,0.1647,15.8051,5.0000,71653.5985,-0.3384,-0.0860,0.4500,0.0000,-0.8099,0.9669,1.0287,0.0279,2.0266,33.3501,-14.8511,40.5564,0.1170,-1.3099,-0.3287,14.0268,97.5582,4809.2413,2.8353,-1.6838,-0.1712,0.9724,-0.4730,0.8096,0.5667,-0.4300,-0.2430,38.5407,-0.4952,-0.1775,426022.0000,19.0000,0.0602,0.9807,12.8742,-0.2573,0.2982,0.4037,0.7018,70.3974,50.0000,-0.4359,-12.3573,False,76.4960,35.0000,-0.1400,-224196.0963,-0.8159,-0.7877,71.0841,-0.6817,0.9778,2.2749,51.0235,0.0000,-0.4702,106426632.0040,1.7902,49.3019,-0.9188,1.6899,0.4367,0.0983,117.7950,57.6017,111.4424,188769.2692,51.1141,-0.6137,-684369.0000,38.0000,-0.1700,,-0.5556,0.1654,-0.8099,-0.0881,-6.0000,1.6900,-1257224.0000,94448233.7249,84.3922,67197.3537,-0.5100,-0.6136,59211.3760,0,58.9548,30.0000,-0.1478,-0.0017,-0.0900,-0.2294,-0.9519,1.0970,89.8833,-26786.1572,36.0000,0.2661,0.2748,0.3562,-0.2367,8505.0000,121.9178,0.0403,0.8793,-0.3478,-0.0007,-1,-0.0765,0.9016,16.0933,37.0808,-0.5600,0.2083,0.0359,267647829.6000,-30.0000,9657.8023,0.9650,-0.0213,0.9728,-2.3914,-0.0468,0.6091,-0.2003,-0.3513,-0.0000,-15.1344,-24.7111,0,3819044.5600,-0.5702,-0.0128,15.7994,False,12111.9394,-0.7188,2.2856,0.4645,-5736.2523,0.1989,0.2508,-1.0000,0.1725,0.0536,1.1900,-1.3939,-0.0172,-0.6473,-1.2645,24.8373,18.5157,0.1357,0.2883,0.2904,0.0000,2530.8670,0.1236,-35.0000,0.0000,0.6210,0.5699,49.5545,1.9600,26.1580,0.1783,-0.7103
2017-01-13,600837,16.1100,16.3000,16.4700,16.0900,295182.0000,480727040.0000,15.9400,16.1100,16.2858,0.0118,0.3360,0.0376,0.7800,-1.0000,-0.9663,-0.7561,1.0256,0.1224,15.9408,5.0000,203734.1880,-0.1073,-0.0069,0.9100,0.0000,-0.9533,0.9343,1.0591,0.0558,4.0868,20.2165,-14.8453,42.9077,0.2756,-1.2948,-0.4362,20.0234,96.9064,12063.6322,3.5962,-1.7105,-0.3935,0.9653,-0.5275,0.8968,0.1129,-0.4400,-0.3803,42.3154,-0.4952,-0.2727,833436.0000,19.0000,0.0356,0.9742,8.3240,-0.2774,0.2889,0.4222,0.7111,76.2561,58.3333,-0.4487,-2.6153,False,79.2256,40.0000,0.2900,-57760.8453,-0.8303,-0.9245,76.7314,-0.8721,0.9729,2.7851,54.0695,0.0000,-0.3731,121921399.6862,3.0912,47.0361,-2.9438,1.7692,0.4561,0.1084,143.6798,62.2775,52.3001,198903.8150,49.3241,-0.7411,-193662.0000,20.0000,-0.1900,,1.6209,0.2140,-0.9533,-0.1593,-8.0000,1.6000,-1204946.0000,105459353.3450,92.4296,76149.7655,-0.4900,-0.7376,65327.6869,-1,65.1973,25.0000,-0.4019,-0.2524,0.2600,-0.1728,-0.9558,1.1354,109.2050,-13499.8121,42.2680,-0.3378,-0.0812,0.2596,7.0802,10530.0000,134.9057,-0.0155,0.5064,-0.4063,-0.0006,-1,0.0181,0.7083,16.2867,60.3739,-0.5600,0.1244,0.0098,275957151.2000,70.0000,15636.2558,0.9664,-0.1183,1.0512,-5.2939,-0.2502,0.5567,-0.3238,-0.4279,-0.0000,-15.2644,-11.7578,0,4807530.8400,-0.5287,-0.0124,15.8801,False,18145.5971,-0.8108,5.1499,0.5995,-5329.2927,0.1889,0.2725,-1.0000,0.1561,0.0454,1.3800,-1.6845,-0.0138,-0.6849,-1.1650,27.5705,18.7349,0.1420,0.3183,0.3463,95.0000,3481.3520,0.0799,-48.0000,0.0000,0.6355,0.5370,45.3361,2.3400,28.3441,0.2436,-0.1555
2017-01-16,600837,16.2200,16.5800,16.6700,16.1400,592961.0000,976319616.0000,16.1100,16.3000,16.4652,0.0172,-0.6020,-0.5551,1.5400,-1.0000,-0.9663,-0.7561,0.6915,0.1272,16.0734,5.0000,755902.6068,-0.5340,-0.0623,0.9800,-0.0049,-0.9533,0.9294,1.0628,0.0591,7.7323,11.1185,-14.8505,45.6791,0.4165,-1.2543,-0.5731,29.7407,101.8272,45849.4860,4.7158,-1.7037,-0.7118,0.9550,-0.6403,0.8900,-2.4524,-0.4100,-0.5071,61.5660,-0.4952,-0.4783,1620213.0000,19.0000,0.0545,0.9654,3.5925,-0.3676,0.2275,0.5451,0.7725,83.1200,66.6667,-0.4491,4.2749,False,83.8603,45.0000,0.8400,463197.7121,-0.8567,-0.8526,82.7047,-0.9118,0.9684,3.2593,58.0787,0.0000,-0.2537,290702355.9958,4.8842,44.3766,-4.8682,1.5740,0.4467,0.0862,149.1878,67.9584,487.1831,236433.0707,47.2151,-0.8578,586182.0000,20.0000,-0.2800,,3.4956,0.2724,-0.7565,-0.5121,-9.0000,1.5700,-1232678.0000,188954115.8704,101.7163,149763.4944,-0.6400,-0.8550,114064.3459,-1,82.0514,20.0000,-0.3547,-0.7388,0.5600,-0.0346,-0.8895,1.2330,115.1394,-121543.7610,55.8685,-0.3946,-0.7652,0.1721,10.6793,13950.0000,147.9263,-0.0640,0.1854,-0.4854,-0.0004,-1,0.1474,0.5630,16.4633,69.2415,-0.4700,0.1145,0.0133,309776804.0000,75.0000,45849.4860,0.9689,-0.4893,1.1396,-6.2270,-0.7793,0.4071,-0.5741,-0.4947,-0.0000,4.6315,18.3717,0,9762114.5967,-0.4743,-0.0116,16.0070,False,40214.4184,-0.8673,5.1350,0.7060,-5100.8453,0.1795,0.2975,-1.0000,0.1636,0.0384,1.6600,-3.0325,-0.0099,-0.7199,-4.3807,29.1989,19.0157,0.1509,0.3483,0.5090,95.0000,10185.8331,0.1174,-57.0000,0.0000,0.4665,0.3158,41.5285,2.8700,56.5222,0.2942,0.6401
