date,code,open,close,high,low,vol,amount,open_yesterday,close_yesterday,avg_price,p_change,alpha1_001,alpha1_002,alpha1_003,alpha1_004,alpha1_005,alpha1_006,alpha1_007,alpha1_008,alpha1_009,alpha1_010,alpha1_011,alpha1_012,alpha1_013,alpha1_014,alpha1_015,alpha1_016,alpha1_017,alpha1_018,alpha1_019,alpha1_020,alpha1_021,alpha1_022,alpha1_023,alpha1_024,alpha1_025,alpha1_026,alpha1_027,alpha1_028,alpha1_029,alpha1_030,alpha1_031,alpha1_032,alpha1_033,alpha1_034,alpha1_035,alpha1_036,alpha1_037,alpha1_038,alpha1_039,alpha1_040,alpha1_041,alpha1_042,alpha1_043,alpha1_044,alpha1_045,alpha1_046,alpha1_047,alpha1_049,alpha1_050,alpha1_051,alpha1_052,alpha1_053,alpha1_054,alpha1_055,alpha1_057,alpha1_060,alpha1_061,alpha1_062,alpha1_064,alpha1_065,alpha1_066,alpha1_068,alpha1_071,alpha1_072,alpha1_073,alpha1_074,alpha1_075,alpha1_077,alpha1_078,alpha1_081,alpha1_083,alpha1_084,alpha1_085,alpha1_086,alpha1_088,alpha1_092,alpha1_094,alpha1_095,alpha1_096,alpha1_098,alpha1_099,alpha1_101
2017-01-03,600036,17.6000,17.9600,17.9800,17.5700,304583.0000,543437248.0000,17.5300,17.6000,17.8420,0.0205,0.8437,0.4704,-0.2941,-6.0000,-0.5334,-0.1908,-32.0000,-0.8964,-0.3600,-0.3600,0.2792,-0.3600,-0.5919,-0.1605,-1.0822,-0.4232,-0.6168,-0.3859,-1.3969,-0.2147,-1.0000,0.5591,0.0000,-0.3400,0.3349,-0.0334,1.0000,0.0000,3.4051,0.0586,2.1254,0.0047,0.1232,0.1831,4640.0000,1.0660,0.8323,-0.3007,-1.1064,-0.0592,-0.0682,0.2300,18.0000,-0.0712,-0.0865,-0.3600,-0.5940,-0.3600,-0.6939,-0.3600,-0.1168,-2.1709,-0.8596,-0.3689,-0.2303,-0.0003,True,-1,-1,0,-4.3995,0,1.0000,0.6986,-6.0000,-1,False,0.5573,0.3245,-1,-0.0776,1.6546,0.3657,0,0.9038,6.0000,-0.1055,True,-7.0000,0.6260,-1,0.8759
2017-01-04,600036,17.9000,18.0200,18.1100,17.8500,256657.0000,461916736.0000,17.6000,17.9600,17.9974,0.0033,0.8437,0.3351,-0.1220,-9.0000,-0.4042,-0.0529,-1.0000,-0.8924,-0.0600,-0.0600,0.1797,0.0600,-0.5159,-0.0363,-1.4121,-0.3968,-0.0995,-0.3066,-1.3873,-0.1074,-1.0000,0.2879,0.0000,-0.5300,0.3565,-0.0334,1.0000,-0.0003,1.2889,0.0117,1.9651,0.0047,0.3153,0.2626,2100.0000,1.3714,0.9013,-0.6247,-1.1998,-0.0594,-0.0179,0.5706,16.0000,-0.2922,0.0938,-0.0600,-0.2397,-0.0600,-0.4393,-0.0600,-0.0507,-3.7206,-0.6324,-0.2872,-0.0462,-0.0002,False,-1,-1,0,-2.5639,0,6.0000,0.7553,-1.0000,-1,False,0.7350,0.2689,-1,-0.0046,2.2147,0.2515,0,0.8094,4.0000,-0.2370,True,-7.0000,0.3548,-1,0.4598
2017-01-05,600036,18.0500,18.1000,18.2100,18.0300,245639.0000,445323264.0000,17.9000,18.0200,18.1292,0.0044,0.8437,0.6237,-0.0527,-9.0000,-0.2536,-0.0114,-1.0000,-0.9011,-0.0800,0.0800,0.3295,0.0800,-0.3464,-0.0053,-1.0576,-0.1916,-0.1582,-0.4651,-1.4387,-0.3291,-1.0000,-0.1190,0.0000,-0.5000,0.3195,-0.0334,1.0000,-0.0002,3.2341,0.0113,-0.1243,0.0047,0.4140,0.7281,1936.0000,2.0347,1.0204,-0.5347,-1.1941,-0.0585,-0.0094,0.9311,28.0000,0.0018,0.1018,-0.0800,-0.3304,-0.0800,-0.4393,-0.0800,-0.0513,-0.2857,-0.3835,0.1237,0.0627,0.0000,False,-1,-1,0,-1.7153,0,7.0000,0.9525,-1.0000,-1,True,0.5336,0.2247,-1,0.2719,3.8960,-0.0531,0,0.8365,1.0000,-0.3918,True,-7.0000,0.1038,-1,0.2762
2017-01-06,600036,18.1000,17.9600,18.1600,17.9600,174878.0000,315460256.0000,18.0500,18.1000,18.0389,-0.0077,0.5896,0.0138,0.1054,-8.0000,-0.1454,0.1355,-1.0000,-0.8419,0.1400,0.1400,0.3486,-0.1400,-0.5172,0.0184,-0.7559,-0.1493,-0.0198,-0.3344,-1.4150,-0.0946,1.0000,-0.3796,0.0000,-0.0000,0.6898,-0.0000,1.0000,-0.0002,4.2015,0.0601,0.1102,0.0047,0.7053,0.6680,216.0000,3.4115,1.3708,-0.2690,-1.1101,-0.0183,0.0208,1.1965,24.0000,0.0693,-0.1171,0.1400,-0.2085,0.1400,-0.4393,0.1400,-0.0525,1998.1667,0.0000,0.2438,0.1785,0.0001,False,-1,-1,0,-1.7842,0,8.0000,0.9325,-2.0000,0,True,0.3760,0.4401,-1,0.1655,3.8903,-0.0496,0,0.9320,1.0000,-0.3376,True,-7.0000,-0.0817,-1,-0.6965
2017-01-09,600036,18.0500,17.9400,18.1300,17.9100,173460.0000,312457088.0000,18.1000,17.9600,18.0132,-0.0011,0.4031,-0.8895,0.2123,-7.0000,-0.1542,0.2238,-1.0000,-0.8299,0.0200,0.0200,0.4990,-0.0200,-0.4398,0.0937,-1.1377,-0.0909,-0.1107,-0.4063,-1.3852,-0.1904,1.0000,-0.0247,0.0000,0.0800,0.5583,-0.6124,1.0000,-0.0000,5.2015,0.1469,0.0984,0.0047,0.6605,0.6964,612.0000,3.3884,1.1118,-0.2425,-1.1457,0.0271,0.0065,1.1777,27.0000,0.6765,-0.1236,0.0200,-0.1785,0.0200,-0.4393,0.0200,-0.1225,6.2778,-0.1406,0.0034,0.1751,0.0000,False,-1,-1,0,-1.7806,0,10.0000,0.7245,-4.0000,0,True,0.5446,0.6376,-1,0.0372,2.7213,0.1627,0,0.9643,1.0000,-0.3259,True,-7.0000,-0.3192,-1,-0.4977
2017-01-10,600036,17.9500,17.9400,18.0900,17.9100,106682.0000,191855424.0000,18.0500,17.9400,17.9839,0.0000,0.2316,-0.8378,0.4001,-6.5000,-0.2127,0.4218,-1.0000,-0.6214,-0.0000,-0.0000,0.3898,0.0000,-0.6072,0.1768,-1.9670,-0.4338,-0.0295,-0.4696,-1.4086,-0.0546,1.0000,-0.1984,0.0000,0.1600,0.4890,-0.7638,1.0000,0.0001,2.2015,0.1785,0.1177,0.0047,0.5072,0.8045,280.0000,2.4311,0.9916,-0.2976,-1.2508,0.0904,0.0159,1.0369,2.0000,-0.5051,-inf,-0.0000,-0.2507,-0.0000,-0.6192,-0.0000,-0.2950,3.1667,-0.1671,-0.0423,0.1112,-0.0001,False,-1,-1,0,-1.7441,0,11.0000,0.4041,-7.0000,0,False,0.6838,0.8180,-1,0.0201,0.9428,0.7886,0,0.9801,1.0000,-0.5551,True,-8.0000,-0.4372,-1,-0.0552
2017-01-11,600036,18.0300,17.9600,18.0700,17.9300,134289.0000,241615360.0000,17.9500,17.9400,17.9922,0.0011,0.0744,-0.7537,0.6897,-7.0000,-0.2451,0.6555,-1.0000,-0.5009,-0.0200,-0.0200,0.5985,-0.0200,-0.5757,0.4280,-2.2826,-0.5119,-0.1036,-0.4008,-1.4769,-0.2943,1.0000,-0.2007,0.0600,-0.0000,0.4215,-0.7638,1.0000,0.0003,1.2015,0.0878,-0.0892,0.0047,0.6062,0.7668,640.0000,3.0948,1.2184,-0.2378,-1.2750,0.1663,0.0077,0.9638,24.0000,-0.9264,-0.2766,-0.0200,-0.1507,-0.0200,-0.9860,-0.0200,-0.6650,2.5128,-0.2185,-0.8426,0.0869,-0.0001,False,-1,-1,-1,-1.6734,0,10.0000,0.2937,-7.0000,0,False,0.6800,0.4319,-1,0.0383,0.8355,0.8669,0,0.9967,1.0000,-0.5591,True,-8.0000,-0.4105,-1,-0.4965
2017-01-12,600036,17.9500,18.0000,18.1300,17.9400,140958.0000,254229664.0000,18.0300,17.9600,18.0358,0.0022,0.8437,-0.6035,0.6632,-7.0000,-0.2350,0.6356,-1.0000,-0.5396,-0.0400,-0.0400,0.5533,-0.0400,-0.3491,0.3550,-1.8650,-0.3580,-0.2477,-0.5289,-1.4877,-0.0316,1.0000,-0.1382,-0.0400,-0.0600,0.3721,-0.7638,1.0000,0.0001,3.2015,0.0179,-0.2037,0.0047,0.4134,0.7234,1260.0000,2.9860,0.9632,-0.2904,-0.8848,0.1536,-0.0011,0.9763,80.0000,-0.7563,-0.2851,-0.0400,0.0148,-0.0400,-0.9860,-0.0400,-0.9682,-0.0000,-0.3114,-0.8060,0.1038,-0.0002,False,-1,-1,-1,-1.6153,0,9.0000,0.2563,-7.0000,0,True,0.5544,0.3424,-1,0.0156,0.7375,0.7810,0,0.9960,2.0000,-0.5793,True,-8.0000,-0.4186,-1,0.2618
2017-01-13,600036,18.0000,18.2200,18.3800,17.9800,251178.0000,456928160.0000,17.9500,18.0000,18.1914,0.0122,0.8437,-0.8797,0.5093,-8.0000,-0.4253,0.4860,-21.5000,-0.7181,-0.2200,-0.2200,0.7571,-0.2200,-0.6758,0.3432,-1.8528,-0.6394,-0.5694,-0.6354,-1.4994,-0.0733,-1.0000,-0.1893,-0.3100,-0.7300,0.2459,-0.7916,1.0000,-0.0003,3.2294,0.0095,-0.4312,0.0046,0.2122,0.1073,6960.0000,2.4911,0.7942,-0.4193,-1.1490,0.0191,-0.0125,0.5262,140.0000,-0.9345,-0.0099,-0.2200,0.3207,-0.2200,-0.9860,-0.2200,-1.4318,0.5897,-0.5646,-0.8051,-0.0898,-0.0001,False,-1,-1,0,-2.5989,0,8.0000,0.2361,-6.0000,0,False,0.3727,0.3708,-1,-0.0032,2.2069,0.7305,0,0.9610,4.0000,-0.2734,True,-8.0000,-0.5185,-1,0.5486
2017-01-16,600036,18.1800,18.5800,18.5900,18.1600,751046.0000,1385245824.0000,18.0000,18.2200,18.4442,0.0198,0.8437,-0.9209,-0.2243,-9.0000,-0.5798,-0.2525,-47.0000,-0.7614,-0.3600,0.3600,0.5415,-0.3600,-0.9745,-0.1966,-1.9636,-0.9583,-0.5382,-0.7076,-1.5752,-0.0676,-1.0000,-0.4011,-0.4600,-1.0900,0.3896,-0.9653,1.0000,0.0001,5.2230,0.0147,-0.6007,0.0046,0.1112,0.2728,13485.0000,2.7841,0.7058,-0.8108,-1.1085,-0.2061,-0.0705,0.1881,20.0000,-0.9241,-0.3566,-0.3600,-0.5887,-0.3600,-0.9860,-0.3600,-1.1239,-0.0275,-0.8760,-0.9341,-0.4685,-0.0004,False,-1,-1,0,-4.6676,0,12.0000,0.2729,-4.0000,0,False,0.3778,0.4116,-1,-0.2121,6.9107,0.7127,0,0.8165,6.0000,-0.3700,True,-8.0000,-0.5928,-1,0.9281
