date,code,open,close,high,low,vol,amount,open_yesterday,close_yesterday,avg_price,p_change,alpha1_001,alpha1_002,alpha1_003,alpha1_004,alpha1_005,alpha1_006,alpha1_007,alpha1_008,alpha1_009,alpha1_010,alpha1_011,alpha1_012,alpha1_013,alpha1_014,alpha1_015,alpha1_016,alpha1_017,alpha1_018,alpha1_019,alpha1_020,alpha1_021,alpha1_022,alpha1_023,alpha1_024,alpha1_025,alpha1_026,alpha1_027,alpha1_028,alpha1_029,alpha1_030,alpha1_031,alpha1_032,alpha1_033,alpha1_034,alpha1_035,alpha1_036,alpha1_037,alpha1_038,alpha1_039,alpha1_040,alpha1_041,alpha1_042,alpha1_043,alpha1_044,alpha1_045,alpha1_046,alpha1_047,alpha1_049,alpha1_050,alpha1_051,alpha1_052,alpha1_053,alpha1_054,alpha1_055,alpha1_057,alpha1_060,alpha1_061,alpha1_062,alpha1_064,alpha1_065,alpha1_066,alpha1_068,alpha1_071,alpha1_072,alpha1_073,alpha1_074,alpha1_075,alpha1_077,alpha1_078,alpha1_081,alpha1_083,alpha1_084,alpha1_085,alpha1_086,alpha1_088,alpha1_092,alpha1_094,alpha1_095,alpha1_096,alpha1_098,alpha1_099,alpha1_101
2017-01-03,600887,17.6000,17.6900,17.9100,17.5200,290322.0000,514701664.0000,17.4500,17.6000,17.7286,0.0051,0.8342,-0.1108,-0.1936,-8.0000,-0.0929,-0.2012,-1.0000,-0.6865,-0.0900,-0.0900,0.5871,0.0900,-0.5066,-0.1296,-2.1631,-0.4205,-0.3335,-0.2012,-1.5529,-0.1491,-1.0000,-0.0229,0.0000,-0.4000,0.1826,-0.8861,1.0000,-0.0001,5.4219,0.0101,1.9984,0.0035,0.4006,0.4301,4225.0000,3.5812,1.2120,-0.3962,-0.7943,-0.0050,-0.0147,2.4980,18.0000,-0.5447,0.0077,-0.0900,0.4126,-0.0900,-0.9460,-0.0900,0.0763,-0.1674,-0.4249,-0.7985,0.1564,0.0002,True,-1,-1,0,-5.4751,0,9.0000,1.0192,-1.0000,-1,False,0.2520,0.5172,-1,0.2417,2.3454,0.6988,0,0.8069,7.0000,-0.3764,True,-7.0000,0.3648,-1,0.2302
2017-01-04,600887,17.7100,17.9000,17.9100,17.6300,359469.0000,639493504.0000,17.6000,17.6900,17.7899,0.0119,0.8342,-0.2406,-0.2619,-9.0000,-0.1825,-0.2452,-1.0000,-0.7465,-0.2100,0.2100,0.7488,-0.2100,-0.6380,-0.1435,-1.5860,-0.5247,-0.4682,-0.3889,-1.5906,-0.1404,-1.0000,-0.0493,-0.1900,-0.5100,0.3237,-0.8888,1.0000,-0.0003,3.3395,0.0114,1.9027,0.0035,0.2927,0.3668,6426.0000,2.7760,1.1248,-0.5721,-1.2852,-0.0153,-0.0205,1.0549,20.0000,-0.7059,-0.0065,-0.2100,-0.4761,-0.2100,-0.9460,-0.2100,0.0979,-1.3380,-0.9142,-0.8769,-0.5011,-0.0003,True,-1,-1,-1,-7.5594,0,6.0000,0.6678,-1.0000,-1,False,0.3262,0.5566,-1,-1.0020,4.8703,0.7753,0,0.7522,7.0000,-0.4022,True,-7.0000,0.2548,-1,0.6762
2017-01-05,600887,17.9000,17.8800,17.9800,17.8300,170016.0000,304107328.0000,17.7100,17.9000,17.8870,-0.0011,0.5700,-0.2611,0.3131,-9.0000,-0.1205,0.2399,-1.0000,-0.6811,0.0200,0.0200,0.0601,-0.0200,-0.2749,0.0764,-0.7393,-0.1793,-0.0844,-0.3651,-1.6008,-0.2127,-1.0000,0.0184,-0.0700,-0.2800,0.6392,-0.8888,1.0000,-0.0003,3.2811,0.0628,-0.0584,0.0035,0.5510,0.1890,180.0000,3.8945,1.3222,-0.4075,-1.3134,-0.0010,0.0179,2.0805,15.0000,0.1588,-0.0154,0.0200,-0.3377,0.0200,-0.9460,0.0200,0.0197,1.7273,-0.3352,-0.1108,0.0367,0.0001,True,-1,-1,-1,-7.6524,0,4.0000,0.6503,-1.0000,0,False,0.1704,0.8377,-1,0.1570,6.0271,0.0448,0,0.8294,7.0000,-0.4478,True,-7.0000,0.1710,-1,-0.1325
2017-01-06,600887,17.9500,17.6500,17.9500,17.6200,272496.0000,483032640.0000,17.9000,17.8800,17.7262,-0.0129,0.3852,-0.6583,0.2980,-7.0000,-0.0784,0.2368,-1.0000,-0.5281,0.2300,0.2300,0.2704,0.2300,-0.2460,0.0621,-0.3070,-0.1485,-0.1411,-0.1899,-1.5857,-0.1719,1.0000,0.0554,-0.0400,0.0400,0.8311,-0.8888,1.0000,-0.0002,4.2811,0.1422,0.1079,0.0035,0.8331,0.6922,480.0000,4.5277,1.5486,-0.1515,-1.1271,0.0014,0.0580,2.8287,54.0000,0.6514,0.0101,0.2300,0.8974,0.2300,-0.9460,0.2300,-0.4072,7.4000,-0.0989,-0.0574,0.4817,0.0002,True,-1,-1,-1,-6.6496,0,5.0000,0.6689,-4.0000,0,False,0.1395,0.8729,0,0.3140,2.1502,0.0267,0,0.8984,6.0000,-0.3755,True,-7.0000,0.0976,0,-0.9063
2017-01-09,600887,17.5900,17.6700,17.7200,17.5800,214395.0000,378476768.0000,17.9500,17.6500,17.6532,0.0011,0.2197,-0.6899,0.3147,-6.0000,-0.1291,0.2573,-1.0000,-0.5482,-0.0200,-0.0200,0.1074,0.0200,-0.3956,0.0891,-0.3529,-0.2896,-0.1271,-0.4709,-1.5550,-0.0094,1.0000,0.0090,0.0000,0.2300,0.3725,-0.2637,1.0000,-0.0001,1.2811,0.1385,0.1761,0.0035,0.4149,0.3216,270.0000,3.1266,1.1634,-0.2968,-1.1933,0.0004,-0.0034,1.9128,45.0000,-0.0463,0.0055,-0.0200,-0.2679,-0.0200,-0.8256,-0.0200,-0.5810,-0.0573,-0.6284,-0.1080,-0.1385,-0.0004,True,-1,-1,0,-5.6142,0,9.0000,0.5556,-11.0000,0,False,0.3674,0.9383,-1,-0.0134,1.2194,0.3131,0,0.9060,2.0000,-0.3430,True,-7.0000,-0.0539,0,0.5674
2017-01-10,600887,17.7400,17.8300,17.8700,17.6800,310148.0000,551115456.0000,17.5900,17.6700,17.7694,0.0091,0.0704,-0.6563,0.2865,-8.0000,-0.1596,0.2305,-29.0000,-0.5890,-0.1600,-0.1600,1.0141,-0.1600,-0.4559,0.1479,-0.8507,-0.2640,-0.3486,-0.4903,-1.5673,-0.2188,-1.0000,0.0043,0.0800,0.0500,0.2800,-0.2637,1.0000,0.0000,1.2811,0.0723,0.0402,0.0035,0.4019,0.4568,4368.0000,2.8160,1.1714,-0.3953,-1.2148,0.0004,0.0053,1.4444,50.0000,0.0067,-0.0039,-0.1600,-0.1247,-0.1600,-0.8256,-0.1600,-1.2442,-2800.7333,-0.7697,-0.2556,-0.9378,-0.0004,True,-1,-1,0,-4.5787,0,11.0000,0.4102,-12.0000,0,False,0.3785,0.9389,0,-0.7563,1.5102,0.3564,0,0.9088,1.0000,-0.0617,True,-7.0000,-0.0691,0,0.4712
2017-01-11,600887,17.8000,17.6900,17.8000,17.6600,183746.0000,325307296.0000,17.7400,17.8300,17.7042,-0.0079,0.5700,-0.6444,0.3546,-7.0000,-0.1119,0.3088,-1.0000,-0.4616,0.1400,0.1400,0.1170,-0.1400,-0.3333,0.1761,-1.3405,-0.2707,-0.0845,-0.3341,-1.5738,-0.0803,1.0000,0.0019,-0.0800,-0.0400,0.7262,-0.2637,1.0000,0.0001,3.2811,0.0652,-0.0541,0.0035,0.6542,0.3354,160.0000,3.5816,1.4001,-0.2286,-0.8827,0.0014,0.0257,2.2578,90.0000,-0.0392,-0.0925,0.1400,0.0992,0.1400,-0.2785,0.1400,-0.5408,0.5000,-0.2210,-0.4091,0.1645,0.0001,True,-1,-1,0,-3.5098,0,14.0000,0.3165,-7.0000,0,False,0.2816,0.8835,0,0.0073,0.5516,0.3564,0,0.9423,1.0000,-0.1340,True,-7.0000,-0.1147,0,-0.7801
2017-01-12,600887,17.7000,17.5100,17.7500,17.5000,199195.0000,351232192.0000,17.8000,17.6900,17.6326,-0.0102,0.3852,-0.7123,0.3606,-2.0000,-0.0556,0.3265,-1.0000,-0.4674,0.1800,0.1800,0.3667,0.1800,-0.5355,0.1107,-1.6547,-0.4234,-0.0469,-0.2480,1.5615,-0.0622,1.0000,-0.0026,0.1200,0.1600,0.7880,0.0620,1.0000,0.0001,2.3336,0.1513,0.0688,0.0036,0.7423,0.9224,72.0000,3.6676,1.4607,-0.1112,-0.5426,0.0001,-0.0080,3.2090,136.0000,-0.6825,0.0965,0.1800,0.8638,0.1800,-0.8118,0.1800,-0.3655,23.9687,-0.0422,-0.0555,1.8981,0.0001,True,0,-1,0,-1.4695,0,16.0000,0.3363,-12.0000,0,False,0.5000,0.8765,-1,0.1453,0.3766,0.3349,0,0.9547,2.0000,-0.3337,True,-7.0000,-0.1645,0,-0.7570
2017-01-13,600887,17.5100,17.6000,17.7000,17.3800,290134.0000,508508608.0000,17.7000,17.5100,17.5267,0.0051,0.2197,-0.9263,0.4705,-1.0000,-0.1591,0.4605,24.0000,-0.5546,-0.0900,-0.0900,0.3260,-0.0900,-0.5086,0.2025,-1.1700,-0.3084,-0.1456,-0.2485,1.5815,-0.0328,-1.0000,-0.0022,0.0000,0.2300,0.2658,0.1021,1.0000,0.0001,5.4495,0.1600,0.0976,0.0036,0.4001,0.1970,3150.0000,3.5949,1.2000,-0.1141,-0.4848,0.0001,0.0126,1.4025,160.0000,-0.2252,-0.0013,-0.0900,0.4029,-0.0900,-0.8118,-0.0900,0.0152,-0.1169,-0.6701,-0.4674,-1.7074,-0.0005,True,0,0,0,-2.4302,0,16.0000,0.6387,-16.0000,0,False,0.6635,0.8054,0,-0.0183,0.8832,-0.2269,0,0.9388,4.0000,-0.2800,True,-7.0000,-0.1539,0,0.2804
2017-01-16,600887,17.7400,17.9300,17.9600,17.4400,642126.0000,1141305344.0000,17.5100,17.6000,17.7739,0.0187,0.8342,-0.9651,0.1490,-2.0000,-0.2005,0.0944,-7.0000,-0.5272,-0.3300,-0.3300,0.9455,-0.3300,-0.8219,0.0772,-1.4340,-0.6603,-0.5299,-0.2468,-1.5989,-0.4495,-1.0000,-0.0057,-0.2100,-0.2400,0.2533,-0.5160,1.0000,0.0001,5.4761,0.0915,-0.1758,0.0036,0.2931,0.2497,11250.0000,3.2315,1.0571,-0.3838,-0.7848,-0.0020,-0.0758,0.7931,120.0000,-0.7711,-0.0921,-0.3300,0.0657,-0.3300,-0.8118,-0.3300,0.2753,-1.2329,-0.8934,-0.8219,-1.3882,-0.0004,False,0,-1,0,-1.4231,0,16.0000,0.5915,-14.0000,0,False,0.5582,0.6808,-1,-0.3334,2.1502,0.5502,0,0.8447,6.0000,-0.0625,True,-8.0000,-0.1355,0,0.3647
