0,1,2,3,date
0.5,0.0,0.5,0.0,2018-03-18
0.5,0.0,0.5,0.0,2018-03-19
0.5,0.0,0.5,0.0,2018-03-20
0.5,0.0,0.5,0.0,2018-03-21
0.5,0.0,0.5,0.0,2018-03-22
0.5,0.0,0.5,0.0,2018-03-23
0.5,0.0,0.5,0.0,2018-03-24
0.5,0.0,0.5,0.0,2018-03-25
0.5,0.0,0.5,0.0,2018-03-26
0.702275,0.1086420124767578,0.8275250000000001,0.1291817010067602,2018-03-27
0.6572545454545454,0.23707673619099617,0.7047999999999999,0.31661263685800956,2018-03-28
0.6778818181818181,0.3980758466290331,0.3922909090909091,0.2626252063459722,2018-03-29
0.5634636363636363,0.3877455873325547,0.5117545454545455,0.38640637432074343,2018-03-30
0.5,0.0,0.5,0.0,2018-03-31
0.5,0.0,0.5,0.0,2018-04-01
0.5,0.0,0.5,0.0,2018-04-02
0.48626,0.24952758244330425,0.80852,0.11155134064635887,2018-04-03
0.6142,0.3771654875515521,0.6665375,0.2627855396397412,2018-04-04
0.5,0.0,0.5,0.0,2018-04-05
0.5,0.0,0.5,0.0,2018-04-06
0.8328727272727273,0.22272276730136992,0.5720909090909091,0.3950535854436722,2018-04-07
0.5,0.0,0.5,0.0,2018-04-08
0.8875,0.16168326500234395,0.6469181818181817,0.3279082322240943,2018-04-09
0.7664181818181818,0.34610975878175837,0.4079363636363636,0.31386387979715397,2018-04-10
0.5,0.0,0.5,0.0,2018-04-11
0.5193909090909091,0.33146848871086443,0.6246090909090909,0.24336283220568738,2018-04-12
0.5,0.0,0.5,0.0,2018-04-13
0.5,0.0,0.5,0.0,2018-04-14
0.3313,0.19100581142991435,0.55255,0.33411547779173595,2018-04-15
0.33964000000000005,0.17285765936168404,0.54652,0.32316077360966944,2018-04-16
0.5,0.0,0.5,0.0,2018-04-17
0.5,0.0,0.5,0.0,2018-04-18
0.5,0.0,0.5,0.0,2018-04-19
0.5,0.0,0.5,0.0,2018-04-20
0.9556454545454546,0.1358129553576359,0.42405454545454546,0.3271587837000042,2018-04-21
0.5,0.0,0.5,0.0,2018-04-22
0.5,0.0,0.5,0.0,2018-04-23
0.43322857142857146,0.2760041392768579,0.7153714285714285,0.1911679195612793,2018-04-24
0.5,0.0,0.5,0.0,2018-04-25
0.16616363636363637,0.2871725875520195,0.6108818181818182,0.16455651042716887,2018-04-26
0.7115454545454546,0.3051572064709549,0.5964818181818181,0.3716921155477078,2018-04-27
0.5,0.0,0.5,0.0,2018-04-28
0.5,0.0,0.5,0.0,2018-04-29
0.5,0.0,0.5,0.0,2018-04-30
0.5,0.0,0.5,0.0,2018-05-01
0.5,0.0,0.5,0.0,2018-05-02
0.7397636363636363,0.28491285197958427,0.6573,0.27125314242000453,2018-05-03
0.5,0.0,0.5,0.0,2018-05-04
0.5,0.0,0.5,0.0,2018-05-05
0.5,0.0,0.5,0.0,2018-05-06
0.5,0.0,0.5,0.0,2018-05-07
0.5,0.0,0.5,0.0,2018-05-08
0.6635500000000001,0.19737814595339578,0.87385,0.15228786064555505,2018-05-09
0.5,0.0,0.5,0.0,2018-05-10
0.6579818181818182,0.3126486346689052,0.4496636363636364,0.3182504738916054,2018-05-11
0.5,0.0,0.5,0.0,2018-05-12
0.5,0.0,0.5,0.0,2018-05-13
0.251275,0.18556593673139474,0.39145,0.3380699372910878,2018-05-14
0.5,0.0,0.5,0.0,2018-05-15
0.5,0.0,0.5,0.0,2018-05-16
0.5,0.0,0.5,0.0,2018-05-17
0.5,0.0,0.5,0.0,2018-05-18
0.5,0.0,0.5,0.0,2018-05-19
0.5,0.0,0.5,0.0,2018-05-20
0.5,0.0,0.5,0.0,2018-05-21
0.7140333333333334,0.20543583480547453,0.8209333333333334,0.14977882211966936,2018-05-22
