0.021394,-0.040957,0.031242,0.026814,-0.10292,0.12755,-0.076593,0.028319,-0.014484,-0.022748,-0.0080291,-0.012586,0.0075239,0.045094,0.0084691,-0.043918,-0.033169,-0.056887,-0.049319,-0.012401,0.032874,0.061229,0.060097,0.035935,-0.0222,0.007588,0.037009,0.061637,0.077358,0.081204,0.07211,0.051296,16.378,16.353,16.329,16.307,16.285,16.265,16.246,16.228
-0.040947,0.03123,0.026694,-0.10287,0.12859,-0.078551,0.021954,0.0014802,-0.023086,-0.008908,-0.013532,0.0078376,0.047387,0.014756,-0.039283,-0.037582,-0.052436,-0.044701,-0.0095951,0.030553,0.050839,0.042963,0.019494,-0.00062707,-0.0012266,0.027177,0.05255,0.071031,0.079465,0.076156,0.061342,0.037217,16.358,16.335,16.314,16.293,16.274,16.255,16.236,16.22
0.03118,0.026743,-0.1021,0.12938,-0.084508,0.016935,0.038618,-0.059165,-0.0079891,-0.016367,4.5203e-05,0.04117,0.027369,-0.009259,-0.037923,-0.044013,-0.043415,-0.0022743,0.044196,0.064183,0.044372,0.0014637,-0.032584,-0.036363,0.025783,0.049111,0.065983,0.073783,0.071185,0.058542,0.037847,0.012276,16.334,16.313,16.292,16.271,16.252,16.232,16.214,16.197
-0.0151,-0.0042972,0.032524,0.021569,-0.0013809,-0.016543,-0.037496,-0.01729,-0.003613,0.043656,0.065597,0.044024,-0.0069215,-0.05089,-0.057331,-0.023891,0.0016837,0.0073881,0.0095582,0.007109,0.0014171,-0.004535,-0.0078418,-0.0071916,0.045111,0.060382,0.067611,0.066101,0.056315,0.039769,0.01877,-0.0039263,16.315,16.295,16.275,16.255,16.236,16.217,16.199,16.183
0,0,0,0,0,0,0,0,-0.10204,0.12963,-0.084652,0.014417,0.039545,-0.045757,-0.007333,0.056274,-0.0073162,0.028415,0.020634,0.0021918,-0.015459,-0.037838,-0.0082543,0.031354,0.063105,0.086489,0.055511,-0.01234,-0.072495,-0.084777,-0.042005,0.024429,16.346,16.335,16.319,16.296,16.268,16.238,16.208,16.178
0,0,0,0,0,0,0,0,0.12966,-0.08468,0.014058,0.039398,-0.042844,-0.008474,0.038309,-0.0030511,0.031618,0.022942,0.0022944,-0.017177,-0.042157,-0.0092105,0.039943,0.017786,0.087238,0.055787,-0.012733,-0.076207,-0.095091,-0.058072,0.010056,0.06681,16.331,16.316,16.296,16.274,16.25,16.226,16.202,16.178
0,0,0,0,0,0,0,0,-0.084682,0.014059,0.039456,-0.042647,-0.0088294,0.035739,-0.00071501,-0.01932,0.023114,0.0010812,-0.019898,-0.043881,-0.005306,0.051351,0.022543,-0.035932,0.058941,-0.0083194,-0.071692,-0.094412,-0.066314,-0.007913,0.046373,0.072111,16.313,16.293,16.272,16.251,16.23,16.211,16.192,16.173
0,0,0,0,0,0,0,0,0.014037,0.039477,-0.042291,-0.0083865,0.033049,-0.0043055,-0.002483,-0.015961,0.0011541,-0.025263,-0.052539,-0.010457,0.0601,0.04407,-0.031658,-0.05465,-0.0055244,-0.062748,-0.08256,-0.059159,-0.013692,0.025758,0.045126,0.04704,16.29,16.269,16.247,16.228,16.211,16.194,16.179,16.164
0,0,0,0,0,0,0,0,0.039426,-0.042242,-0.0076143,0.033836,-0.010263,-0.0075022,0.021177,-0.038142,-0.024344,-0.055373,-0.018249,0.053883,0.056683,-0.0016343,-0.054991,-0.048984,-0.061362,-0.075431,-0.046001,-0.0010502,0.026389,0.026427,0.014719,0.011316,16.266,16.243,16.222,16.203,16.187,16.173,16.159,16.146
-0.050166,-0.019735,0.044368,0.047509,0.0064353,-0.028919,-0.043844,-0.018697,-0.062849,-0.023122,0.026934,0.046627,0.02429,-0.014814,-0.033962,-0.017482,-0.0072346,-0.0077432,-0.0052955,-0.0013925,0.0022314,0.0044305,0.0049164,0.0040196,-0.019709,-0.025138,-0.023392,-0.015227,-0.003075,0.0096081,0.019278,0.023231,16.252,16.233,16.213,16.192,16.172,16.153,16.136,16.123
