-0.022451,-0.021917,0.0071489,0.042824,0.022169,0.023951,0.077173,0.11225,0.10369,0.045521,0.078804,0.074334,0.058314,0.033307,0.0039285,0.010604,0.011885,0.012378,0.012075,0.011027,3.2889,3.2927,3.2957,3.2979,3.2992
-0.0030979,-0.0034382,-0.0059757,0.014806,0.023745,0.036813,0.079252,0.10196,0.086646,0.031275,0.081212,0.072118,0.051551,0.022737,-0.0091665,0.019123,0.020101,0.019809,0.018307,0.015738,3.3034,3.3067,3.3091,3.3105,3.3108
0.020615,-0.025518,-0.05288,0.029254,0.078926,0.019889,0.051802,0.078049,0.080099,0.044692,0.091804,0.080614,0.056591,0.023379,-0.013218,0.023727,0.024021,0.02285,0.020341,0.016706,3.3245,3.3275,3.3293,3.3298,3.329
0.0036257,-0.079659,-0.053434,0.085773,0.096818,0.0067436,0.04212,0.08243,0.097396,0.062055,0.079552,0.068032,0.045828,0.016102,-0.016207,0.035234,0.034677,0.032116,0.027771,0.02197,3.3435,3.346,3.347,3.3466,3.3447
-0.045221,-0.072055,-0.01188,0.088659,0.081878,-0.01951,0.034731,0.098724,0.12641,0.086231,0.074137,0.064299,0.044027,0.015952,-0.015382,0.057883,0.056279,0.051696,0.044483,0.035138,3.3566,3.3586,3.3592,3.3586,3.3568
-0.030521,-0.04513,-0.027626,0.080649,0.09837,-0.047371,0.038101,0.13301,0.17333,0.12062,0.057917,0.055281,0.042412,0.020655,-0.0063669,0.087827,0.082847,0.073419,0.060314,0.044522,3.3823,3.3839,3.384,3.3827,3.38
-0.0020573,-0.061699,-0.036348,0.1076,0.10012,-0.041587,0.07038,0.17462,0.2031,0.12585,0.062254,0.063204,0.052359,0.030585,0.0015354,0.097935,0.091964,0.081128,0.066242,0.048366,3.4106,3.4117,3.411,3.4085,3.4045
-0.0235,-0.060897,0.0015069,0.099676,0.059636,-0.0010054,0.11779,0.2031,0.19939,0.097343,0.070475,0.072086,0.059957,0.035259,0.0023555,0.118,0.10968,0.095826,0.077411,0.055667,3.4223,3.4227,3.4216,3.4189,3.4148
-0.0193,-0.025404,-0.0080887,0.055918,0.057407,0.041442,0.14202,0.19902,0.1756,0.07179,0.079131,0.080417,0.066262,0.038359,0.0018141,0.12622,0.11584,0.099667,0.078775,0.054522,3.4465,3.4461,3.4439,3.44,3.4345
0.010514,-0.03894,-0.040489,0.074707,0.083154,0.073084,0.14322,0.17368,0.1407,0.044904,0.087618,0.085666,0.067216,0.03494,-0.005132,0.13089,0.11766,0.0986,0.074943,0.048194,3.467,3.4654,3.4619,3.4565,3.4495
