0.0080575,0.0094144,-0.017046,-0.029475,0.10215,0.021164,0.0092957,0.00021224,0.029348,0.016367,0.049629,0.099636,0.10431,0.065988,0.0037644,-0.030305,-0.033002,-0.032282,-0.029989,-0.027149,9.6315,9.5747,9.5148,9.4541,9.3949
0.0079095,0.0031465,-0.026023,-0.02123,0.11483,0.016572,-0.041542,-0.03204,0.050763,0.055699,0.067095,0.088876,0.078867,0.043166,-0.0056639,-0.030547,-0.024296,-0.017775,-0.013084,-0.01086,9.599,9.5438,9.487,9.4304,9.376
-0.040484,-0.092452,-0.032646,0.098288,0.10088,0.00021036,-0.0031025,0.0020319,0.0092433,0.0094216,0.02936,0.031296,0.022797,0.0067695,-0.011471,0.0059716,0.033098,0.043946,0.038058,0.020265,9.5738,9.5219,9.4694,9.4181,9.3694
-0.0029373,0.011663,-0.033937,-0.015424,0.14002,-0.092204,-0.096984,0.011412,0.15105,0.11294,0.00042187,0.0092183,0.023518,0.029486,0.017059,0.02949,0.059083,0.069753,0.061896,0.040759,9.5552,9.507,9.4593,9.413,9.3692
0.0094205,-0.0067415,-0.0089102,-0.026861,0.13304,-0.11538,-0.052013,0.086992,0.19602,0.10865,-0.0011828,0.0056988,0.012994,0.014495,0.0070469,0.053017,0.081024,0.088801,0.077254,0.051633,9.5441,9.502,9.4601,9.4191,9.3796
-0.07602,-0.0080225,0.089371,0.18764,0.12148,0.0092705,0.025315,0.035472,0.031763,0.012606,0.05666,0.076002,0.079724,0.068729,0.046752,0.0019513,0.015672,0.026912,0.034023,0.036001,9.5477,9.5071,9.4664,9.4265,9.3883
-0.034594,-0.016602,0.067666,0.20852,0.14733,0.0045312,0.030295,0.046687,0.043759,0.020259,0.070835,0.085842,0.084884,0.069249,0.042957,0.021866,0.041176,0.054886,0.061326,0.059851,9.5567,9.5207,9.4839,9.4472,9.4111
0.014868,-0.016375,-0.017177,-0.058297,0.22826,-0.0467,-0.053376,0.07023,0.24544,0.16965,0.028798,0.065733,0.083615,0.072007,0.032423,0.095255,0.12135,0.12918,0.11869,0.092652,9.5878,9.5627,9.5342,9.5022,9.467
-0.017811,0.028184,-0.044172,-0.01795,0.15832,-0.059071,-0.096066,0.0019392,0.14744,0.079586,0.012954,0.12193,0.20219,0.19425,0.082664,0.12918,0.15329,0.15454,0.13306,0.093146,9.6147,9.5927,9.5655,9.5332,9.4963
0.017481,-0.010089,0.0054717,-0.061845,0.18522,-0.066745,0.013134,0.13807,0.21629,0.085653,0.092158,0.12821,0.12845,0.089377,0.02201,0.10712,0.11866,0.11508,0.097635,0.069435,9.65,9.6301,9.6029,9.5685,9.5277
-0.013168,0.040604,-0.051861,-0.030966,0.17475,-0.012476,0.036209,0.10131,0.16967,0.071535,0.071212,0.096452,0.09075,0.054129,-0.0019173,0.21142,0.21885,0.20059,0.15977,0.10254,9.623,9.5979,9.5692,9.5374,9.5031
0.038755,-0.028401,-0.026085,0.031074,0.064336,0.018613,0.033696,0.096331,0.1304,0.0023378,0.11734,0.12144,0.091466,0.034079,-0.034471,0.17826,0.17351,0.15044,0.11255,0.064989,9.637,9.6098,9.5779,9.5419,9.5028
-0.030398,-0.0012237,0.036568,-0.088045,0.14886,0.015139,0.024605,0.052057,0.064218,0.0054388,0.10753,0.094721,0.055968,0.00039443,-0.056879,0.20803,0.19106,0.156,0.10743,0.051186,9.6097,9.5808,9.5494,9.516,9.4814
-0.003368,0.062829,-0.081939,-0.012218,0.14779,0.0050859,-0.023778,-0.019117,0.070339,0.071755,0.073729,0.054903,0.021361,-0.019616,-0.057893,0.20293,0.17424,0.13046,0.076908,0.019643,9.6116,9.5818,9.5492,9.5146,9.4787
-0.045221,-0.10317,-0.022988,0.14269,0.12721,0.037491,0.023462,0.0041327,-0.018579,-0.041007,0.14624,0.11503,0.074984,0.030742,-0.012894,0.039315,0.036591,0.031007,0.023001,0.013207,9.6118,9.581,9.5478,9.5128,9.477
-0.05566,0.027443,-0.021934,-0.042312,0.17525,-0.12703,-0.11567,0.039804,0.20722,0.1539,0.0044598,0.0050747,0.0048785,-0.00029794,-0.011818,0.15484,0.12109,0.079562,0.03431,-0.01053,9.6234,9.5921,9.5577,9.5211,9.4832
-0.1411,-0.048724,0.11181,0.23336,0.13021,-0.010484,0.0073523,0.021891,0.024433,0.012256,0.12878,0.097228,0.060483,0.021609,-0.016349,0.025522,0.022402,0.017743,0.011865,0.0051826,9.6024,9.5732,9.5424,9.5107,9.4785
0.0062376,-0.006707,-0.0052115,-0.029555,0.12778,-0.071904,0.031607,0.14776,0.20318,0.077495,-0.0061982,0.024266,0.044177,0.04414,0.023827,0.13058,0.099211,0.062979,0.024313,-0.014272,9.6013,9.5716,9.5403,9.5079,9.4752
-0.0083102,0.015915,-0.025694,-0.0014028,0.08162,0.027465,0.12717,0.19088,0.17519,0.023878,0.083261,0.064747,0.040766,0.012001,-0.019283,0.023555,0.019042,0.013248,0.0065648,-0.00054495,9.594,9.5631,9.5308,9.4976,9.4643
0.014951,-0.010637,-0.00019579,-0.0098578,0.057648,0.06678,0.086915,0.08363,0.049292,-0.038222,0.050411,0.076465,0.073339,0.042471,-0.0037826,0.082058,0.053696,0.02313,-0.0080109,-0.037976,9.5758,9.5436,9.5101,9.4761,9.4423
0.077012,0.048891,0.015915,-0.0035143,-0.036216,0.057305,0.060853,0.042051,0.0083717,-0.027242,0.053567,0.034468,0.0094437,-0.019203,-0.047809,0.019346,0.012891,0.0056129,-0.0020084,-0.009465,9.5541,9.5208,9.4869,9.4528,9.4193
