0,0,0,-0.0083493,0.0028944,-0.0591,-0.032047,-0.09342,-0.018004,0.098295,0.097937,0.071277,17.102,17.083,17.066
0.010793,-0.0038252,-0.044193,-0.088549,-0.083266,0.028548,0.022998,0.02155,0.016571,0.076714,0.066334,0.034678,17.068,17.059,17.054
0.0095849,-0.067222,0.069829,-0.13544,-0.025172,0.13319,0.00074332,0.011071,0.021864,0.058145,0.056843,0.035469,17.127,17.114,17.1
-0.054424,0.0555,-0.022224,-0.07224,0.077279,0.14677,-0.0055239,0.018307,0.035448,0.08821,0.080791,0.047838,17.134,17.128,17.122
0.068298,-0.036553,-0.0059728,0.030212,0.090862,0.091757,0.0055404,0.035954,0.048188,0.17747,0.15901,0.10916,17.078,17.081,17.087
-0.02845,0.046402,-0.10143,0.082925,0.019089,-0.0074055,0.018725,0.039077,0.039035,0.10274,0.078875,0.032028,17.154,17.147,17.138
0.055526,-0.063554,-0.014297,-0.019217,-0.088949,-0.018926,0.045845,0.042121,0.031493,0.1739,0.13128,0.063854,17.074,17.079,17.088
0,0,0,-0.055859,0.043878,-0.067697,-0.059265,-0.064948,0.032663,0.14405,0.094328,0.029164,17.071,17.077,17.086
0,0,0,0.050961,-0.00082151,-0.071056,-0.078569,-0.049561,0.042426,0.11058,0.057373,-0.0037145,17.067,17.073,17.082
0.0013621,0.065423,-0.17234,-0.015425,-0.060396,-0.025108,-0.010739,-0.004958,0.0063957,0.010388,-0.030885,-0.067881,17.094,17.081,17.069
0.067403,-0.032961,-0.11014,-0.0208,-0.12284,-0.039059,-0.016633,-0.0064878,0.0090402,-0.02835,-0.066824,-0.092971,17.048,17.039,17.033
-0.035881,0.098842,-0.22554,-0.0039352,-0.12288,-0.072677,-0.058479,-0.043203,0.005562,-0.096368,-0.14721,-0.17534,17.005,17.014,17.028
0.092861,0.026942,-0.23699,-0.00024752,-0.14702,-0.097986,-0.073243,-0.070717,-0.01289,-0.1552,-0.17182,-0.15828,16.936,16.923,16.916
0.020553,0.021299,-0.20682,-0.021225,-0.173,-0.078915,-0.10058,-0.090564,-0.010912,-0.21626,-0.21552,-0.17904,16.878,16.868,16.866
0.023161,-0.0076452,-0.096253,-0.077785,-0.15064,0.0029687,-0.13378,-0.079301,0.038132,-0.23702,-0.20246,-0.138,16.835,16.83,16.833
-0.023345,0.10328,-0.19897,-0.036455,-0.056017,-0.0046179,-0.11672,-0.033821,0.078692,-0.22716,-0.16678,-0.087235,16.794,16.793,16.802
0.099543,0.021617,-0.21094,0.047782,-0.065898,-0.07089,-0.062866,0.0017083,0.074249,-0.2101,-0.13704,-0.054802,16.766,16.77,16.782
0.018545,-0.036433,-0.076409,0.0092251,-0.14507,-0.044326,-0.030233,0.016805,0.06948,-0.15285,-0.070202,0.0080749,16.745,16.755,16.773
-0.051317,0.087575,-0.16064,-0.051433,-0.10243,-0.01553,-0.017984,0.010627,0.054628,-0.087604,-0.0091219,0.054778,16.728,16.743,16.767
0.088126,-0.00096209,-0.13823,-0.053524,-0.087431,-0.00079573,-0.0032834,0.0035572,0.011961,-0.020413,0.045504,0.089638,16.719,16.739,16.767
-0.0044938,0.07945,-0.23069,0.030464,-0.089777,-0.076874,-0.035727,-0.032081,0.010176,0.0098858,0.048176,0.071223,16.7,16.724,16.756
0.074082,0.013096,-0.21603,0.023666,-0.15045,-0.10289,-0.057658,-0.063463,-0.016495,0.01191,0.024884,0.034202,16.678,16.706,16.741
0.0044609,0.074156,-0.26844,-0.071876,-0.25557,-0.13495,-0.026888,-0.025534,-0.007448,-0.02331,-0.031469,-0.025774,16.648,16.678,16.717
-0.070956,-0.078526,-0.047731,-0.016219,-0.023941,-0.02382,-0.013669,-0.029387,-0.037942,-0.062876,-0.054591,-0.037343,16.603,16.63,16.665
0.021796,-0.31473,-0.21449,-0.15356,-0.16859,-0.06911,-0.13392,-0.15507,-0.12975,-0.12439,-0.12053,-0.09902,16.556,16.584,16.62
-0.047421,-0.30276,-0.13481,-0.20457,-0.19054,-0.04596,-0.28267,-0.2864,-0.21839,-0.071965,-0.057576,-0.036314,16.478,16.51,16.55
-0.22279,-0.17272,-0.053933,-0.063467,-0.059607,-0.041374,-0.14585,-0.15179,-0.13073,-0.11038,-0.093998,-0.067726,16.416,16.45,16.495
0.023766,-0.25657,-0.15838,-0.19385,-0.14215,0.0093612,-0.38372,-0.31371,-0.1777,-0.15158,-0.13132,-0.097693,16.377,16.414,16.462
-0.024389,0.094693,-0.29273,-0.022182,-0.25186,-0.1043,-0.16344,-0.10078,0.039759,-0.4412,-0.32378,-0.15061,16.241,16.302,16.378
-0.13718,-0.22179,-0.018322,-0.10713,-0.012703,0.089724,-0.11075,-0.063583,-0.0071433,-0.37395,-0.30438,-0.20555,16.389,16.432,16.483
-0.046004,0.033106,0.1046,-0.060894,-0.014012,0.031258,-0.10098,-0.068236,-0.025875,-0.18932,-0.13561,-0.069137,16.304,16.356,16.418
0.01315,-0.18725,-0.12632,-0.00016946,0.03969,0.074089,-0.09388,-0.020998,0.047937,-0.20974,-0.14078,-0.060485,16.315,16.369,16.431
0.062503,0.090584,-0.39696,0.057089,-0.23812,-0.20274,-0.047799,-0.075056,-0.033659,-0.11141,-0.019838,0.065914,16.18,16.272,16.377
0.061184,0.07743,-0.35257,0.0025999,-0.33338,-0.21692,-0.097913,-0.14604,-0.080984,-0.093943,-0.043261,0.016489,16.158,16.255,16.364
0.023001,0.13752,-0.40232,-0.033722,-0.30945,-0.18203,-0.18465,-0.22409,-0.1055,-0.12408,-0.10388,-0.051763,16.129,16.23,16.342
-0.26255,-0.24821,-0.068975,-0.098331,-0.11714,-0.092371,-0.016522,-0.019595,-0.018,-0.17168,-0.095154,-0.013405,16.219,16.285,16.358
0.016192,0.11563,-0.39148,-0.29307,-0.42724,-0.14053,-0.13903,-0.13736,-0.089883,-0.18164,-0.11708,-0.04022,16.198,16.266,16.342
-0.12381,-0.19413,0.073068,-0.22204,-0.070506,0.12843,-0.17638,-0.11246,-0.017348,-0.13168,-0.059265,0.022413,16.233,16.305,16.384
-0.21111,0.26853,-0.24324,-0.18725,0.06276,0.25559,-0.11817,-0.028633,0.059953,-0.071096,0.004344,0.083439,16.268,16.343,16.424
0.26745,-0.060361,-0.17115,0.11639,0.13173,0.096975,-0.038433,0.052186,0.11343,-0.0049271,0.069325,0.14101,16.31,16.387,16.47
-0.064097,0.04943,-0.20885,0.15366,-0.1116,-0.13276,0.096329,0.16108,0.16097,-0.0091502,0.028775,0.062485,16.403,16.522,16.638
0.044878,0.023333,-0.19644,-0.00080704,-0.23911,-0.14581,0.11955,0.11225,0.073834,0.016067,0.041718,0.060088,16.47,16.582,16.688
0.019189,0.029944,-0.18028,-0.13349,-0.27591,-0.1128,0.087736,0.067765,0.031092,0.12278,0.15699,0.18042,16.424,16.501,16.582
0.026821,0.031601,-0.16992,-0.19968,-0.24627,-0.050812,0.048284,0.015441,-0.015532,0.14244,0.16032,0.16822,16.462,16.539,16.618
0.032356,-0.013143,-0.096465,-0.20927,-0.16659,0.048935,0.0096668,-0.017491,-0.03253,0.15722,0.16145,0.15683,16.51,16.586,16.663
-0.011572,0.048715,-0.12988,-0.13002,-0.056715,0.095442,-0.028196,-0.038485,-0.032934,0.16078,0.15338,0.13902,16.559,16.633,16.708
0.05049,0.012404,-0.13036,-0.026404,-0.014328,0.068509,-0.044715,-0.033479,-0.014568,0.15371,0.13659,0.1151,16.607,16.679,16.751
0.0066267,0.11923,-0.29685,0.077599,-0.078499,-0.090657,-0.050064,-0.036551,-0.020129,0.11534,0.087193,0.060346,16.63,16.699,16.767
-0.0044666,-0.027756,-0.0048919,-0.0035168,0.018237,0.028837,-0.023037,-0.016254,-0.0070322,-0.061438,-0.08269,-0.087748,16.77,16.815,16.856
-0.095365,0.077598,-0.15013,-0.16294,-0.22301,-0.011162,-0.012385,0.0054714,0.016908,-0.086234,-0.094861,-0.08708,16.777,16.815,16.851
0.079373,-0.0078505,-0.096646,-0.1927,-0.12093,0.075448,-0.0030679,0.014484,0.025261,-0.095376,-0.091345,-0.073446,16.792,16.826,16.859
-0.073968,-0.044387,0.049586,0.0044423,0.018994,0.027253,-0.062861,-0.052747,-0.036126,-0.010418,-0.028017,-0.039787,16.771,16.822,16.872
-0.054042,-0.03603,0.11422,0.011736,0.033233,0.043924,-0.0141,-0.0044514,0.003227,-0.031285,-0.042295,-0.045635,16.796,16.849,16.902
-0.060673,0.037657,0.16533,0.03082,0.055638,0.06153,0.004624,0.014294,0.018036,-0.018243,-0.021862,-0.021262,16.835,16.886,16.936
0.024671,0.081725,0.097908,0.052025,0.070328,0.063737,0.021286,0.027519,0.025414,-0.0054094,-0.0062186,-0.0061084,16.872,16.919,16.966
0.058747,0.020344,0.051123,0.067744,0.075035,0.056037,0.036747,0.036419,0.026647,0.01275,0.013235,0.011311,16.908,16.953,16.997
0.010688,-0.034493,0.023086,0.071079,0.064002,0.035673,0.044428,0.035794,0.018729,0.027088,0.024742,0.017776,16.938,16.979,17.02
0.054046,-0.10509,0.083373,-0.097438,-0.030325,0.12321,0.1169,0.098346,0.053987,0.051064,0.048264,0.037833,16.985,17.019,17.052
-0.093722,0.089345,-0.050663,-0.078282,0.060745,0.14457,0.050609,0.04405,0.022805,0.11347,0.099395,0.070965,17.038,17.056,17.072
0.098877,-0.01859,-0.063608,0.027775,0.073039,0.072858,0.041219,0.034988,0.015902,0.11495,0.088699,0.051407,17.067,17.082,17.093
-0.007629,-0.051836,0.0084499,0.028413,0.0083764,0.067359,0.033208,0.030775,0.015899,0.10751,0.073503,0.031964,17.098,17.109,17.116
-0.037915,0.0038843,0.096889,0.029146,0.031157,0.019535,0.09278,0.054683,0.012458,0.038581,0.040082,0.038088,17.088,17.093,17.097
-0.022424,0.021337,0.062919,0.027725,0.03018,0.018504,0.068381,0.027698,-0.013068,0.083134,0.044622,0.0031178,17.057,17.097,17.136
0.016678,-0.025717,0.0033191,0.024796,0.024152,0.011693,0.035353,-0.005929,-0.042714,0.056076,0.013391,-0.031316,17.082,17.12,17.158
0.0079256,-0.10846,-0.066113,0.015312,0.0085005,-0.0033487,-0.0089684,-0.049908,-0.080456,0.019348,-0.027585,-0.07488,17.091,17.129,17.165
-0.088144,-0.16985,-0.025146,0.00086257,-0.0034664,-0.0072986,-0.052839,-0.082697,-0.098731,-0.013065,-0.065366,-0.11597,17.101,17.137,17.172
-0.040028,0.012022,-0.047913,-0.17117,-0.11579,0.08474,-0.024499,-0.020872,-0.014967,-0.13425,-0.19682,-0.24407,17.14,17.171,17.202
0.02033,0.0015613,-0.032611,-0.13877,0.0071753,0.16106,-0.019169,0.0020584,0.01702,-0.16836,-0.21666,-0.25047,17.156,17.186,17.215
-0.029125,0.091548,0.1708,0.011692,0.040491,0.05204,-0.070624,-0.060324,-0.044105,-0.080915,-0.12541,-0.1662,17.137,17.17,17.202
0.066905,0.094244,0.10551,0.036909,0.0623,0.063015,-0.047091,-0.029487,-0.011994,-0.11732,-0.1595,-0.19763,17.168,17.2,17.232
0.017977,0.060152,0.15382,0.063375,0.085191,0.075501,-0.0018409,0.021942,0.036975,-0.11992,-0.15782,-0.19237,17.194,17.225,17.255
-0.01445,0.10746,0.17185,0.13049,0.14748,0.11722,0.0044919,0.021899,0.035673,-0.097952,-0.13379,-0.16713,17.197,17.226,17.255
0.15387,0.13929,0.083405,0.017924,0.024765,0.027219,0.014873,0.02151,0.026455,-0.13749,-0.17297,-0.20556,17.229,17.258,17.287
