0.024685,-0.025801,-0.001798,0.012272,0.035319,-0.069606,-0.025827,0.17037,0.023514,-0.0021017,0.0010109,-0.0092096,-0.081225,-0.055119,0.13452,0.15491,-0.013369,-0.040916,-0.057352,-0.034919,0.027078,0.09366,0.11506,0.065919,-0.047597,-0.019898,0.016119,0.051248,0.07582,0.082468,0.068494,0.036987,5.6628,5.6587,5.652,5.6406,5.623,5.5986,5.5678,5.5318
0.019043,-0.0038253,-0.028269,-0.032401,-0.0081522,0.02722,0.042024,0.019932,-0.034011,-0.059782,-0.056159,-0.014573,0.04758,0.094528,0.09488,0.043908,-0.052872,-0.009922,0.040451,0.08583,0.11401,0.11661,0.091777,0.045062,0.011195,0.016508,0.019819,0.020552,0.018469,0.013756,0.007034,-0.00070578,5.6598,5.6541,5.6468,5.6368,5.6232,5.6052,5.5827,5.5559
0.012123,-0.0048726,-0.023816,-0.026646,-0.0058261,0.024027,0.036554,0.017475,-0.044061,-0.0781,-0.072018,-0.019266,0.056118,0.11125,0.11096,0.051619,-0.05698,-0.0076712,0.049351,0.10055,0.13246,0.13564,0.10777,0.054819,0.014773,0.036574,0.054621,0.067241,0.073377,0.072749,0.065902,0.054119,5.6785,5.6663,5.6531,5.638,5.6204,5.6,5.5766,5.5502
0.009102,-0.0049917,-0.021929,-0.023865,-0.0037502,0.024858,0.036098,0.015177,-0.034834,-0.066037,-0.06127,-0.017416,0.043151,0.084365,0.079299,0.028823,-0.078194,-0.019425,0.056911,0.13144,0.18118,0.1878,0.14528,0.063431,0.033029,0.070833,0.10279,0.12614,0.13898,0.14054,0.13129,0.11289,5.6902,5.6699,5.6487,5.6264,5.6028,5.5782,5.5525,5.5262
0.0067861,-0.0054412,-0.019185,-0.019038,0.00042631,0.025158,0.030969,0.0083873,-0.048405,-0.065054,-0.046139,0.0029928,0.057052,0.084146,0.065815,0.010418,-0.060322,0.007798,0.088271,0.15928,0.1978,0.18824,0.1293,0.035804,0.059796,0.098261,0.12878,0.14867,0.15632,0.1515,0.13532,0.11012,5.6986,5.6812,5.6622,5.6417,5.6193,5.5952,5.5695,5.5427
0.0068669,-0.0017189,-0.013777,-0.015436,-0.00078948,0.018885,0.02459,0.007898,-0.073383,-0.067394,-0.025852,0.036877,0.091551,0.10802,0.073138,0.001126,-0.008835,0.053201,0.11163,0.15194,0.16255,0.13859,0.083879,0.010442,0.096831,0.13814,0.16885,0.18643,0.1897,0.17891,0.15573,0.123,5.7017,5.6826,5.6622,5.6405,5.6176,5.5935,5.5687,5.5433
0.018169,0.023,-0.0010834,0.0018913,-0.056924,-0.065213,0.11097,0.15203,-0.038515,-0.03808,-0.024576,0.010096,0.05842,0.093777,0.085098,0.022559,0.0080988,0.065233,0.11643,0.14907,0.1535,0.12618,0.071262,0.00023805,0.13147,0.17377,0.20334,0.21786,0.21646,0.19982,0.1701,0.1306,5.7112,5.6923,5.6721,5.6507,5.628,5.6044,5.5802,5.5557
0.018947,0.010329,0.037905,-0.019961,-0.12478,-0.037492,0.1733,0.1394,-0.015148,-0.025859,-0.029614,-0.0063881,0.04483,0.094383,0.097931,0.036186,0.025905,0.073967,0.1142,0.13666,0.13425,0.10496,0.053125,-0.011035,0.16887,0.20891,0.23429,0.24316,0.23519,0.21163,0.17514,0.1294,5.7171,5.698,5.6777,5.6563,5.6338,5.6107,5.5871,5.5635
0.0063776,0.04904,0.015172,-0.088716,-0.095564,0.02841,0.15992,0.10043,-0.0044006,-0.035218,-0.052187,-0.026527,0.039555,0.10294,0.10984,0.04278,0.026593,0.065147,0.097014,0.11402,0.11015,0.083585,0.037872,-0.018194,0.20622,0.24256,0.26192,0.26292,0.24594,0.21302,0.16765,0.11431,5.7299,5.7121,5.6926,5.6716,5.6494,5.626,5.6019,5.5774
0.018645,-0.0037527,-0.029064,-0.032667,-0.0073063,0.02766,0.041845,0.020081,-0.026838,-0.058084,-0.057795,-0.016771,0.04659,0.094815,0.095144,0.042465,0.021948,0.053023,0.080687,0.09758,0.097387,0.077078,0.038496,-0.011421,0.2379,0.27026,0.28472,0.28036,0.25796,0.21988,0.16982,0.11233,5.7384,5.7205,5.7011,5.6804,5.6586,5.6359,5.6127,5.5893
