-0.057854,0.038075,-0.069582,-0.028131,0.2969,-0.016518,-0.03011,0.072833,0.19869,0.034428,0.19643,0.27651,0.26535,0.16228,0.0023064,0.26635,0.28648,0.28462,0.26251,0.2238,36.162,36.169,36.177,36.185,36.193
0.034535,9.1512e-05,-0.02775,-0.12639,0.42655,-0.034156,-0.078229,0.029318,0.22126,0.11482,0.20726,0.25552,0.23021,0.1336,-0.0084021,0.3283,0.34039,0.32804,0.29374,0.24204,36.204,36.212,36.22,36.228,36.235
-0.0038917,0.046125,-0.12418,-0.022843,0.39405,-0.066139,-0.14778,-0.016634,0.24966,0.14523,0.1248,0.19552,0.22867,0.17523,0.02888,0.41046,0.41144,0.37898,0.31787,0.23644,36.265,36.275,36.283,36.29,36.295
0.04283,-0.056837,-0.023484,-0.014742,0.30624,-0.16639,-0.13352,0.13811,0.35606,0.10372,0.18157,0.22059,0.20645,0.12497,-0.01053,0.43591,0.42605,0.38848,0.32754,0.24972,36.286,36.294,36.3,36.306,36.311
-0.058361,0.027048,-0.022731,0.0018518,0.19254,-0.15177,0.019696,0.24692,0.26096,-0.054723,0.19372,0.22149,0.18623,0.081251,-0.06655,0.45563,0.42439,0.36678,0.28892,0.19875,36.311,36.317,36.323,36.327,36.33
0.026262,0.020798,-0.0091983,-0.068346,0.2271,0.0016559,0.14607,0.17734,0.091585,-0.11367,0.2049,0.20491,0.13668,0.010883,-0.13274,0.4487,0.39462,0.31779,0.22606,0.12838,36.328,36.334,36.337,36.34,36.341
0.021291,0.022192,-0.084704,0.041619,0.13327,0.12838,0.10693,0.052197,0.013687,-0.11634,0.23185,0.17337,0.051842,-0.099951,-0.23331,0.39241,0.32804,0.24895,0.16183,0.073577,36.326,36.329,36.332,36.333,36.333
0.02357,-0.061717,0.021588,-5.7571e-06,0.10474,0.089495,0.0028623,0.0049239,-0.0020956,-0.10998,0.1915,0.084864,-0.059662,-0.19831,-0.28748,0.33257,0.24961,0.15836,0.066282,-0.019737,36.323,36.324,36.325,36.324,36.322
-0.059798,0.03944,-0.022282,0.0033648,0.095902,-0.014422,-0.031531,0.0078553,-0.0037528,-0.090541,0.11052,-0.024419,-0.16312,-0.2641,-0.299,0.25016,0.15341,0.055888,-0.034818,-0.11247,36.314,36.313,36.312,36.309,36.306
-0.048802,-0.027429,0.0078994,0.014954,-0.054615,0.0069407,-0.11663,-0.2137,-0.25839,-0.24328,-0.034536,-0.065063,-0.087847,-0.099307,-0.097478,0.18299,0.10426,0.02612,-0.047456,-0.11319,36.302,36.3,36.297,36.293,36.288
-0.044878,-0.042606,0.0044893,0.060355,0.0021334,-0.099895,-0.18104,-0.21712,-0.206,-0.15968,-0.053295,-0.078029,-0.093093,-0.096071,-0.08629,0.098154,0.017687,-0.056959,-0.12234,-0.17605,36.293,36.29,36.285,36.28,36.274
0.0072404,-0.013887,-0.05221,0.12223,-0.024631,-0.067035,-0.015319,0.10013,0.092166,-0.088457,-0.27593,-0.36005,-0.39084,-0.37329,-0.31609,0.082038,0.028677,-0.024129,-0.074244,-0.11976,36.264,36.261,36.257,36.253,36.249
-0.040656,0.072064,0.14097,-0.0022516,-0.17055,-0.017465,0.020549,0.012911,-0.029354,-0.062151,-0.28713,-0.3412,-0.35611,-0.33026,-0.26707,0.019283,-0.040377,-0.096592,-0.14724,-0.19055,36.236,36.232,36.227,36.222,36.217
-0.050155,0.10518,-0.037218,-0.089188,0.17398,0.097356,0.14788,0.017376,-0.10899,-0.11258,-0.36661,-0.40036,-0.40763,-0.3831,-0.32131,-0.0072383,-0.04514,-0.080689,-0.11258,-0.13968,36.217,36.212,36.208,36.204,36.2
0.10616,-0.010496,-0.10759,0.017501,0.20592,0.1294,-0.040357,-0.12861,0.011029,0.061353,-0.38523,-0.37824,-0.34565,-0.28765,-0.20916,-0.038915,-0.074936,-0.10762,-0.13586,-0.15874,36.209,36.204,36.199,36.195,36.191
-0.050038,-0.17855,-0.018198,0.1746,0.064353,-0.0050883,0.010374,0.040235,0.06477,0.059991,-0.31845,-0.28163,-0.22054,-0.14245,-0.055948,-0.1194,-0.16147,-0.19623,-0.22289,-0.24102,36.203,36.198,36.194,36.19,36.186
-0.21828,-0.12734,0.10612,0.244,0.10298,-0.0024125,0.0545,0.099954,0.11431,0.088221,-0.30036,-0.24499,-0.1723,-0.09041,-0.0076452,-0.099456,-0.13254,-0.16044,-0.1824,-0.19788,36.209,36.205,36.201,36.197,36.193
-0.040519,-0.081994,-0.090263,0.19327,0.25484,-0.16101,-0.00254,0.1982,0.31252,0.25799,-0.1739,-0.047797,0.067683,0.15735,0.21289,-0.11142,-0.13007,-0.14349,-0.15183,-0.1554,36.247,36.244,36.24,36.236,36.232
-0.31174,-0.11697,0.26037,0.51232,0.35963,0.056911,0.21686,0.32895,0.35435,0.28123,-0.11751,-0.019705,0.072825,0.15091,0.20763,-0.054113,-0.06503,-0.073578,-0.07965,-0.083206,36.313,36.309,36.305,36.3,36.295
-0.031184,-0.21775,-0.040884,0.27202,0.11822,-0.33408,-0.02952,0.44514,0.64938,0.32252,0.18553,0.39936,0.5246,0.51765,0.37698,-0.0089392,0.086314,0.1689,0.23116,0.26794,36.354,36.347,36.339,36.332,36.326
-0.14448,0.18054,-0.11976,-0.11535,0.55737,-0.2952,0.10261,0.55903,0.73354,0.22604,0.34962,0.55944,0.64136,0.56232,0.34179,0.1373,0.24097,0.31987,0.36745,0.38066,36.433,36.426,36.419,36.412,36.404
0.17213,-0.0038636,-0.094763,-0.15304,0.62446,-0.0028552,0.20267,0.35918,0.51725,0.15929,0.61307,0.82044,0.84761,0.68039,0.36439,0.20922,0.28655,0.33964,0.36453,0.35995,36.518,36.514,36.508,36.501,36.492
-0.011388,0.012726,-0.13613,-0.033745,0.51206,0.13345,0.068037,0.2091,0.45075,0.1262,0.83966,0.96801,0.89908,0.6467,0.27536,0.26188,0.31843,0.35131,0.35834,0.33951,36.596,36.593,36.587,36.578,36.567
