0.031723,-0.048444,0.032591,-0.0097053,-0.012378,0.017587,0.031075,-0.079908,-0.020487,-0.097624,-0.059509,0.056599,0.13102,0.061774,-0.12704,-0.16398,-0.022227,-0.021281,6.2557e-05,0.022944,0.025083,0.0031647,-0.022702,-0.027456,0.00080948,-0.017272,-0.027001,-0.032557,-0.038022,-0.042005,-0.0381,-0.021037,16.01,15.965,15.934,15.923,15.934,15.969,16.027,16.102
0,0,0,0,0,0,0,0,-0.051676,0.029831,-0.00819,-0.0036473,0.01334,0.0015271,-0.016635,0.0081009,-0.12427,-0.069778,0.066063,0.146,0.089545,-0.069734,-0.17379,-0.094183,-0.011974,-0.0079304,-0.0028688,-0.0055677,-0.017526,-0.031029,-0.034242,-0.020423,15.968,15.928,15.905,15.903,15.925,15.969,16.035,16.117
0,0,0,0,0,0,0,0,0.029719,-0.0085342,-0.0031543,0.016676,-0.001008,-0.035936,0.037232,0.0077867,-0.073206,0.059337,0.13804,0.084861,-0.054865,-0.12285,-0.071452,0.0043866,-0.010435,0.001872,0.005821,-0.0037089,-0.020693,-0.032374,-0.028508,-0.0086176,15.934,15.907,15.899,15.912,15.947,16.001,16.073,16.156
0,0,0,0,0,0,0,0,-0.0086942,-0.0035663,0.017546,0.0030884,-0.041234,0.015577,0.054263,-0.054858,0.054815,0.12967,0.075282,-0.059459,-0.10072,-0.0092737,0.022325,-0.028315,0.0019999,0.015788,0.014408,-0.00053235,-0.018101,-0.026466,-0.020281,-0.0027843,15.912,15.898,15.903,15.927,15.97,16.03,16.104,16.186
-0.0064428,0.014329,0.0067766,-0.031367,0.008164,0.025376,-0.0071521,-0.013152,0.10194,0.049702,-0.073899,-0.098692,0.029793,0.10043,-0.0096977,-0.096804,0.013714,0.0062277,-0.0052994,-0.009544,-0.0041751,0.0027583,0.003588,5.1202e-05,0.016313,0.016433,0.0065644,-0.0060754,-0.013592,-0.012381,-0.0044174,0.0049972,15.914,15.923,15.936,15.956,15.99,16.044,16.118,16.205
0.014126,0.005708,-0.03047,0.015751,0.016914,-0.038667,0.065886,-0.068696,0.055116,-0.078344,-0.11553,0.0086886,0.11943,0.075224,-0.075865,-0.13688,0.0038218,-0.008721,-0.01031,-0.00029528,0.00906,0.0070533,-0.0036693,-0.010515,0.027398,0.034323,0.028097,0.013178,-0.0047219,-0.019964,-0.027751,-0.025524,15.91,15.917,15.938,15.973,16.019,16.076,16.141,16.212
0.0054399,-0.031756,0.017057,0.026026,-0.050573,0.030054,0.033296,-0.071879,-0.077293,-0.11982,-0.0099473,0.09309,0.098908,0.028179,-0.11074,-0.14289,-0.018743,-0.022497,-0.0011169,0.023436,0.025418,0.0019654,-0.024644,-0.028708,0.040247,0.05254,0.050857,0.032477,-0.00021378,-0.036944,-0.06246,-0.06468,15.92,15.932,15.953,15.985,16.026,16.077,16.135,16.198
-0.031348,-0.010642,0.022956,0.037741,0.019242,-0.016688,-0.038824,-0.028416,-0.0047304,0.0073781,0.019123,0.019579,0.0054077,-0.015149,-0.027778,-0.022995,0.011897,0.014387,0.011597,0.0042983,-0.0048292,-0.012188,-0.014788,-0.01161,0.054847,0.056975,0.04253,0.015389,-0.016879,-0.04524,-0.06184,-0.062251,15.93,15.942,15.962,15.99,16.027,16.072,16.125,16.184
0.017125,0.02947,-0.040269,0.02699,-0.020077,-0.0080264,0.085843,-0.13206,-0.021241,0.11137,0.13247,0.085867,0.020121,-0.072785,-0.19761,-0.18583,0.035271,0.038355,0.028648,0.0085988,-0.015358,-0.034986,-0.042887,-0.03565,0.027729,0.025362,0.016624,0.0037058,-0.010082,-0.021209,-0.026888,-0.025828,15.951,15.955,15.963,15.975,15.995,16.027,16.072,16.129
0.066928,0.029584,-0.024809,-0.024562,0.061744,0.086998,-0.10824,-0.19501,-0.0047945,0.0086144,0.016948,0.015081,0.002965,-0.013178,-0.022352,-0.014254,-0.0060252,0.024176,0.039685,0.028604,-0.002497,-0.032753,-0.041552,-0.023054,0.14672,0.14852,0.10096,0.010936,-0.094122,-0.17623,-0.20382,-0.16677,15.932,15.931,15.934,15.944,15.963,15.994,16.038,16.094
0.034647,-0.032244,-0.059893,0.011942,0.13277,0.060759,-0.18752,-0.18244,-1.5637e-05,-0.00010459,0.0057414,0.012184,0.008285,-0.0079551,-0.021986,-0.015937,0.0058086,0.028602,0.034625,0.018757,-0.010166,-0.033997,-0.036746,-0.015776,0.18264,0.166,0.089405,-0.030415,-0.15432,-0.23644,-0.24505,-0.17764,15.919,15.907,15.9,15.9,15.913,15.94,15.984,16.044
