-0.378,0.56147,0.59061,1.1354,1.4627,0.52505,0.77924,0.57018,0.15377,1.87,1.245,0.44026,29.339,28.973,28.584
0.00021066,-0.74007,1.7296,-0.27479,0.16126,0.34228,0.10917,0.93949,0.60345,3.4867,2.4829,0.66346,29.179,28.876,28.561
-0.32665,0.17078,0.38676,0.044306,0.96986,0.693,1.2787,1.121,0.32585,1.7292,1.0236,0.17996,29.422,29.052,28.663
-0.11744,-0.56761,1.7017,-0.21385,1.3561,1.1685,1.0756,1.0728,0.4321,1.7378,0.97627,0.085199,29.418,29.062,28.692
-0.23593,-0.6065,1.8045,-0.12118,1.4305,1.2001,0.16746,0.28891,0.15164,2.6567,1.8751,0.49477,29.433,29.092,28.739
0.19568,0.31275,0.14438,0.63205,0.71302,0.37399,0.52036,0.4795,0.24822,1.629,0.88165,0.013849,29.508,29.155,28.792
-0.056207,1.3043,0.96848,0.42867,0.52522,0.2009,0.50443,0.50629,0.23652,1.1429,0.87622,0.31935,30.559,29.695,28.777
0.91389,0.92109,0.3261,0.44441,0.39882,0.18641,0.31386,0.2705,0.13855,1.3139,0.69082,-0.041279,29.699,29.265,28.819
-0.26071,-0.62213,1.8338,-0.48212,0.5069,0.72142,1.5706,1.9319,0.86705,1.5626,0.94784,0.12633,29.73,29.286,28.831
-0.28182,-0.53804,1.8219,-0.28384,1.4028,1.2579,1.5917,1.4701,0.60274,1.1304,0.68228,0.10678,29.894,29.363,28.821
0,0,0,-0.18439,-0.64818,1.9194,-0.17444,1.541,1.2919,1.9707,1.8139,0.78709,30.768,29.903,28.952
-0.26293,1.6227,1.5482,0.73463,0.98299,0.55366,0.83131,0.6983,0.32397,1.5155,1.0448,0.3943,30.036,29.519,28.991
-0.21692,1.8866,1.5737,0.88392,1.1406,0.6196,1.3837,1.1495,0.55763,1.0513,0.76841,0.37229,30.355,29.761,29.146
-0.01755,-1.1638,2.7932,-0.32059,1.8197,1.65,1.2021,1.4952,0.8036,1.7851,1.5049,0.78464,31.571,30.764,29.839
-0.67876,-0.6453,2.6248,-0.33067,1.9807,1.7183,2.5541,2.6578,1.3628,0.80527,0.63394,0.31782,32.07,31.243,30.276
-0.12205,2.0405,1.4796,2.785,2.6926,1.2015,0.50049,0.38995,0.17748,0.62609,0.46855,0.23004,32.251,31.444,30.512
0.84809,0.64158,0.28556,0.38249,0.28129,0.13431,0.34941,0.27009,0.15624,0.8367,0.68489,0.47298,31.583,30.976,30.323
2.5509,2.4095,1.0183,1.3646,1.0017,0.42773,0.40788,0.30088,0.15261,1.0544,0.84863,0.56832,31.893,31.283,30.623
2.5263,2.28,0.82293,1.3542,0.93622,0.32133,0.64352,0.4619,0.22354,0.56576,0.44616,0.28704,32.5,31.796,31.021
1.2937,0.83096,0.19269,0.57484,0.3812,0.14056,0.32379,0.23559,0.1243,0.66019,0.51948,0.34036,32.409,31.74,31.017
1.1619,0.67006,0.03595,0.77204,0.48424,0.14385,0.2272,0.15869,0.076037,0.49562,0.37785,0.23305,32.562,31.857,31.099
-0.33074,1.7946,1.5594,1.8161,1.5749,0.43525,1.0755,0.55853,-0.081625,1.0473,0.62906,0.15219,33.054,32.212,31.298
-0.55016,2.0042,2.0168,1.749,1.7456,0.7457,0.82063,0.42024,-0.080188,0.9754,0.53989,0.056047,33.252,32.366,31.41
1.7137,1.471,0.60743,0.42618,0.2049,-0.064229,0.78844,0.38798,-0.046424,0.49624,0.3226,0.12725,32.96,32.182,31.356
0.68193,0.89985,0.389,0.65648,0.66966,0.31964,1.7086,1.1966,0.29344,0.85759,0.39959,-0.091935,33.154,32.271,31.336
-0.20281,-1.2618,3.123,1.6274,3.0588,1.8163,1.4851,1.1493,0.41029,0.88907,0.37378,-0.18178,33.201,32.28,31.312
-0.84884,1.8819,2.2663,2.4446,2.4264,1.1686,0.7381,0.53116,0.18657,0.60185,0.25409,-0.1191,33.455,32.473,31.443
2.6101,2.7095,1.416,0.91463,0.70736,0.327,0.55243,0.27776,-0.029244,0.49147,0.26588,0.024959,33.142,32.36,31.546
2.8825,2.9612,1.5039,1.08,0.86271,0.44282,0.58247,0.35186,0.076506,0.44242,0.23555,0.01444,33.375,32.549,31.69
